End,Open,High,Low,Close,Volume,Market Cap
2017-10-10,0.198112023,0.240418317,0.178242045,0.196293826,49016.34418978381,1510080.6491683032
2017-10-09,0.232873441,0.237800864,0.194050937,0.194070193,17017.78419483744,1710560.7413801395
2017-10-08,0.233055559,0.238057922,0.228516385,0.232946271,19014.311977200643,1739101.1152159
2017-10-07,0.244206687,0.251629269,0.232355766,0.233102639,30667.6370421296,1806876.0071133992
2017-10-06,0.230979771,0.257415566,0.228840658,0.244365655,62331.23968307265,1785257.9738784328
2017-10-05,0.23879706,0.246937902,0.228056046,0.233727784,21486.357337887937,1766510.5249351494
2017-10-04,0.253488149,0.260694449,0.23693171,0.238783976,51181.876282900106,1832980.745753439
2017-10-03,0.258496764,0.279513443,0.252421624,0.252545902,40278.42610221964,1990117.1643800205
2017-10-02,0.258605967,0.263618743,0.253841645,0.258491839,53941.77275432822,1926778.919105468
2017-10-01,0.248782196,0.280369153,0.246261661,0.258553799,60549.06869848052,1934677.1281224985
2017-09-30,0.259529,0.261293,0.245072,0.248690204,23193.11877740235,1871540.707708128
2017-09-29,0.263116,0.272105,0.253514,0.260345,25423.355400696862,1947062.8036854332
2017-09-28,0.253447,0.269892,0.249086,0.263564,22460.54861111111,1901774.397415809
2017-09-27,0.243959,0.259777,0.239706,0.252424,38440.34843205575,1851415.84697487
2017-09-26,0.235247,0.253613,0.232357,0.243958,63233.41958041958,1784232.0475602215
2017-09-25,0.23486,0.248353,0.223602,0.235802,88146.31358885017,1752826.0602766995
2017-09-24,0.210542,0.240888,0.207933,0.234865,172381.375,1656223.4013473128
2017-09-23,0.206704,0.27742,0.206282,0.210733,199437.93031358885,1599681.525229678
2017-09-22,0.236487,0.240647,0.205492,0.206441,54306.15734265735,1662158.514918371
2017-09-21,0.242805,0.257333,0.230985,0.23392,102937.4375,1785282.154488483
2017-09-20,0.264058,0.272498,0.237692,0.243006,52392.41463414634,1856325.410165156
2017-09-19,0.248477,0.284649,0.247982,0.263451,115633.78321678322,1964455.04399108
2017-09-18,0.256781,0.300941,0.226823,0.248636,294993.2048611111,1884596.8808828292
2017-09-17,0.229655,0.320011,0.196191,0.25442,145119.23693379792,1724067.0120534156
2017-09-16,0.223439,0.241304,0.183516,0.227541,142976.96875,1620090.7725279145
2017-09-15,0.270156,0.34937,0.222798,0.223792,688007.7073170731,1912799.112067319
2017-09-14,0.266735,0.381832,0.242467,0.270141,690921.4270833334,2083241.5088706573
2017-09-13,0.220526,0.281554,0.215984,0.262823,67766.65734265734,1812140.2646870168
2017-09-12,0.228022,0.232484,0.210579,0.220597,5681.682926829269,1631658.5444981928
2017-09-11,0.230153,0.236894,0.213164,0.227304,8520.493055555555,1631424.7342230438
2017-09-10,0.227987,0.238372,0.218717,0.229909,33666.802083333336,1647297.916044333
2017-09-09,0.25369,0.284502,0.217751,0.22758,78212.32986111111,1826914.2188978891
2017-09-08,0.231957,0.261003,0.221592,0.253758,27531.304659498208,1731430.859528654
2017-09-07,0.221665,0.24873,0.221665,0.231862,13186.263888888889,1713653.254951868
2017-09-06,0.231451,0.232652,0.203882,0.223351,17627.652777777777,1622113.9514349035
2017-09-05,0.265938,0.268381,0.220245,0.232278,15326.90243902439,1767051.1464122322
2017-09-04,0.280709,0.283717,0.252996,0.265767,37781.05555555556,1948669.585411943
2017-09-03,0.27789,0.289682,0.251981,0.270899,54324.9375,1952304.801082784
2017-09-02,0.266218,0.292694,0.252195,0.277611,56394.12847222222,1975804.4152726303
2017-09-01,0.247948,0.265687,0.247516,0.265218,40241.3476702509,1888107.290694742
2017-08-31,0.265933,0.269646,0.237365,0.247887,69887.34375,1857631.9084750712
2017-08-30,0.266766,0.281475,0.243338,0.266089,515157.4791666667,1966674.8597059504
2017-08-29,0.217917,0.332317,0.207518,0.264934,290576.26480836235,1748419.191003157
2017-08-28,0.230241,0.230866,0.216706,0.217698,19226.63888888889,1623034.8947856044
2017-08-27,0.222387,0.230724,0.219268,0.230302,78817.44444444444,1634706.8607030688
2017-08-26,0.219755,0.252031,0.207053,0.221961,65317.569444444445,1620286.2109833015
2017-08-25,0.212206,0.223312,0.200566,0.219997,157740.3275261324,1546044.7784193584
2017-08-24,0.212877,0.264111,0.199072,0.212758,81037.50694444444,1530745.2140419146
2017-08-23,0.221912,0.222426,0.181562,0.204298,123887.32986111112,1459145.635177659
2017-08-22,0.234182,0.256015,0.219855,0.221756,131667.1219512195,1673073.349003278
2017-08-21,0.249115,0.299347,0.224044,0.231813,81652.87152777778,1752693.446189669
2017-08-20,0.267219,0.328621,0.224115,0.245516,280956.85069444444,1889463.544053381
2017-08-19,0.246608,0.313014,0.22614,0.235277,273252.85069444444,1855938.6912401929
2017-08-18,0.365437,0.385811,0.237312,0.245344,1002568.212543554,2045342.95478589
2017-08-17,0.451663,0.476869,0.293006,0.365303,3633330.451388889,2645304.000573982
2017-08-16,0.150731,0.439328,0.150731,0.432086,1893149.65625,1752064.452522443
2017-08-15,0.142409,0.151986,0.136109,0.150012,19846.14285714286,1051035.187822231
2017-08-14,0.154327,0.1611,0.136403,0.142851,49789.9375,1074689.9224478698
2017-08-13,0.145774,0.179383,0.13638,0.154595,56079.458333333336,1059111.9254974509
2017-08-12,0.151354,0.153189,0.135627,0.142615,26135.194444444445,1047792.5911580864
2017-08-11,0.183789,0.186181,0.15142,0.15142,50690.00348432056,1197941.5793215386
2017-08-10,0.184801,0.194036,0.17307,0.184195,262854.40625,1293252.9119279548
2017-08-09,0.163327,0.240733,0.157299,0.187768,641295.2326388889,1449649.9085185886
2017-08-08,0.123907,0.265311,0.120155,0.163088,104809.03832752613,1019279.0427776604
2017-08-07,0.116739,0.125578,0.116133,0.123868,9790.142361111111,873863.8577863456
2017-08-06,0.106061,0.123589,0.105914,0.116648,11759.34375,821648.5201570961
2017-08-05,0.109097,0.110365,0.102032,0.106291,6521.783972125436,764653.057480591
2017-08-04,0.104042,0.109594,0.0999034,0.109082,14525.541666666666,744937.8939440527
2017-08-03,0.113004,0.113492,0.0986396,0.103891,6861.798611111111,770006.0223182035
2017-08-02,0.105548,0.115257,0.0951608,0.112952,5461.079861111111,764269.3124788611
2017-08-01,0.105272,0.111913,0.103371,0.105488,2891.2369337979094,761320.6020294767
2017-07-31,0.10422,0.112902,0.103168,0.105053,3730.3854166666665,782001.8796212057
2017-07-30,0.110244,0.112477,0.101939,0.104128,3849.305555555556,750136.3954016736
2017-07-29,0.111822,0.115612,0.106628,0.109784,26598.285714285717,791345.0119647937
2017-07-28,0.115754,0.128527,0.102931,0.111959,9655.482638888889,805318.0006280652
2017-07-27,0.107783,0.116538,0.102484,0.115644,5938.329861111111,772168.9052954512
2017-07-26,0.131373,0.132158,0.103646,0.107846,5203.166666666667,827876.8220020528
2017-07-25,0.130955,0.131864,0.127102,0.131182,4002.27972027972,928619.1996406056
2017-07-24,0.127713,0.139125,0.123816,0.130549,7884.4375,925100.3804605938
2017-07-23,0.117072,0.145943,0.113376,0.12788,5332.041666666667,875992.1551041083
2017-07-22,0.128819,0.133156,0.11527,0.116623,6477.268292682927,872235.4419438146
2017-07-21,0.105237,0.217243,0.103334,0.128192,7090.989583333333,819231.0088473605
2017-07-20,0.105772,0.119408,0.100838,0.104534,13710.555555555557,779457.9443474737
2017-07-19,0.103281,0.11553,0.0958991,0.106721,60353.21180555556,758222.8691053041
2017-07-18,0.0754643,0.130534,0.0753546,0.104053,33460.79442508711,649993.6189625664
2017-07-17,0.0991632,0.0995555,0.0722238,0.076407,13293.829861111111,599325.2307805824
2017-07-16,0.123199,0.128414,0.0996511,0.0996511,32966.42013888889,836574.6882900835
2017-07-15,0.0999944,0.135516,0.0999189,0.122591,13691.01393728223,790798.885458154
2017-07-14,0.119428,0.124079,0.0985074,0.10016,14706.75265017668,762386.564994931
2017-07-13,0.0964327,0.234767,0.0933673,0.116726,12440.41116751269,765870.7161587023
2017-07-12,0.113454,0.117316,0.0795121,0.0965761,17879.881944444445,674657.0749603617
2017-07-11,0.138357,0.150996,0.10991,0.113281,8675.811846689896,932397.001472162
2017-07-10,0.141646,0.155991,0.134562,0.138625,5104.534722222223,1016887.3579036
2017-07-09,0.143307,0.146891,0.136128,0.140432,11798.131944444443,1018628.805068561
2017-07-08,0.172149,0.188497,0.136094,0.143879,12730.454861111111,1156736.9412995407
2017-07-07,0.171496,0.174337,0.169919,0.172357,7604.905923344948,1226665.0997357126
2017-07-06,0.176634,0.176634,0.168665,0.171246,11636.774305555557,1221986.2766944878
2017-07-05,0.174867,0.181503,0.169636,0.176643,19012.125,1246548.7710606554
2017-07-04,0.158626,0.179679,0.151168,0.171173,13649.188153310104,1138893.8047005562
2017-07-03,0.151805,0.162488,0.148649,0.158953,13203.420138888889,1106504.4401865343
2017-07-02,0.166856,0.178369,0.150914,0.152197,16417.520833333332,1179143.1192982653
2017-07-01,0.167238,0.180891,0.163843,0.166615,13265.1875,1220533.9144749318
2017-06-30,0.173696,0.183557,0.165828,0.167333,171526.08013937282,1240530.9558825358
2017-06-29,0.190369,0.191595,0.149233,0.174289,105493.77927927928,1257328.237343529
2017-06-28,0.183744,0.200669,0.165568,0.189023,19129.234375,1274698.6835471443
2017-06-27,0.176236,0.189731,0.158404,0.170136,20698.326693227093,1223647.991442363
2017-06-26,0.212966,0.224801,0.175771,0.176615,40551.37630662021,1462939.3064530117
2017-06-25,0.183288,0.242737,0.180148,0.212741,48135.26041666666,1440438.9212856372
2017-06-24,0.148522,0.197574,0.147746,0.183135,18362.350694444445,1198300.3554572433
2017-06-23,0.172349,0.172501,0.145442,0.148522,18269.752613240416,1143858.095640082
2017-06-22,0.149686,0.172351,0.146943,0.172275,18906.274305555555,1133245.5907848729
2017-06-21,0.138731,0.149721,0.12798,0.149686,9702.670138888889,945016.782196074
2017-06-20,0.125947,0.142656,0.123532,0.138731,16540.625,928221.9264519964
2017-06-19,0.13926,0.139511,0.109279,0.125947,7245.473867595819,925173.1068227348
2017-06-18,0.14158,0.142878,0.131926,0.139259,4781.592334494773,991707.3946099743
2017-06-17,0.142003,0.145881,0.12855,0.14158,19390.194444444445,991941.4485966136
2017-06-16,0.149555,0.160458,0.123734,0.14139,37783.57491289199,977102.5077993298
2017-06-15,0.119354,0.161896,0.117935,0.147055,17984.399305555555,945559.9661903012
2017-06-14,0.126384,0.127281,0.113607,0.119361,8916.609756097561,859381.9554111552
2017-06-13,0.145852,0.145852,0.114186,0.1268,6780.104166666667,925248.3461559662
2017-06-12,0.150225,0.15025,0.130491,0.145889,5314.414634146341,997364.6103303218
2017-06-11,0.143812,0.152145,0.138717,0.14967,9710.565972222224,1030367.3447621376
2017-06-10,0.135153,0.152373,0.134359,0.143788,5709.395833333333,1007526.55097173
2017-06-09,0.133892,0.144407,0.131005,0.135105,17016.362369337978,971803.7623174452
2017-06-08,0.173184,0.173228,0.134497,0.135135,16105.010714285714,1060154.2921714557
2017-06-07,0.159967,0.183195,0.144585,0.17327,36584.770833333336,1166291.5158841766
2017-06-06,0.115785,0.168759,0.115114,0.159753,29615.496527777777,969455.9117400654
2017-06-05,0.106547,0.12927,0.100003,0.115735,22210.44947735192,785573.0936474159
2017-06-04,0.0812312,0.103601,0.0781289,0.101551,5946.020833333333,621646.3159730039
2017-06-03,0.0818063,0.0847607,0.0768204,0.0810709,3714.993055555556,576298.8333759189
2017-06-02,0.0719247,0.0841604,0.0701631,0.0814626,1535.5261324041812,539883.396091036
2017-06-01,0.067843,0.072959,0.0663618,0.0719317,3474.21875,512285.8475279877
2017-05-31,0.080933,0.0829636,0.0669461,0.0675132,2266.208333333333,550760.3712135055
2017-05-30,0.0793618,0.0823718,0.0751444,0.0804543,3448.4861111111118,558683.2485954285
2017-05-29,0.0745811,0.0858482,0.0745811,0.0794508,3581.243902439024,564575.9404346248
2017-05-28,0.0855856,0.0902051,0.0661346,0.0741741,6585.895833333333,551470.3803769718
2017-05-27,0.0880711,0.097445,0.0787589,0.0864033,8075.954861111111,636889.2949701438
2017-05-26,0.0879669,0.104276,0.0742804,0.0894602,10452.20640569395,624360.2699159415
2017-05-25,0.0808584,0.091223,0.0808584,0.087777,6008.25,619994.5171450191
2017-05-24,0.079189,0.0846049,0.0756314,0.0806738,3469.4479166666665,565416.5368049671
2017-05-23,0.0815702,0.0864192,0.0715865,0.0787042,6089.451388888889,562039.4665733222
2017-05-22,0.0807848,0.0863983,0.0730704,0.0817239,8182.707317073171,571579.1820569327
2017-05-21,0.071103,0.0966412,0.0675404,0.0807315,12795.0,528147.2765334179
2017-05-20,0.0518532,0.0711812,0.0509939,0.0710976,7257.010416666667,418319.5246653129
2017-05-19,0.0514636,0.052969,0.0489397,0.0518302,2270.968641114983,360910.17016101006
2017-05-18,0.0490084,0.0518496,0.0461532,0.0515411,1953.3402777777776,342706.6533092917
2017-05-17,0.0479326,0.0497974,0.0452723,0.0489267,2460.0138888888887,329188.98664345674
2017-05-16,0.0494095,0.0502935,0.045249,0.0478942,3207.305555555556,333798.6370110186
2017-05-15,0.0476426,0.0493687,0.0468263,0.0493687,830.0209059233449,335448.51937321265
2017-05-14,0.0466669,0.048611,0.0442565,0.0476079,2812.3298611111118,325382.0445783631
2017-05-13,0.0493523,0.0534312,0.0440521,0.0466731,2964.1388888888887,337544.2024898654
2017-05-12,0.0505181,0.0526125,0.0471894,0.0495052,2894.724738675958,324841.8692147557
2017-05-11,0.0473869,0.0509382,0.0463278,0.0505199,2240.083333333333,336266.37058739405
2017-05-10,0.0498219,0.0512801,0.0462209,0.048158,3679.6770833333335,339312.6309542292
2017-05-09,0.0448002,0.0498127,0.0440817,0.0498127,5503.892361111111,314200.2063365541
2017-05-08,0.050744,0.0508385,0.0419194,0.0448002,5001.606271777004,315911.8829481758
2017-05-07,0.0436329,0.05103,0.0436329,0.0507365,12090.177083333334,325096.82398645935
2017-05-06,0.0508473,0.0536635,0.0418388,0.0436453,8059.149305555556,335307.3205121114
2017-05-05,0.0609823,0.0610081,0.0495787,0.050724,5595.724738675958,378748.0587132965
2017-05-04,0.0644129,0.0657783,0.0561186,0.0617137,15749.604166666666,421163.1256710162
2017-05-03,0.0698553,0.0698553,0.055518,0.0643915,49954.25,422119.4028840359
2017-05-02,0.0730309,0.0776239,0.0573081,0.0704258,92868.69791666669,462599.2928821047
2017-05-01,0.0863767,0.11204,0.0710379,0.0730182,260187.76306620208,605678.7576062615
2017-04-30,0.0685189,0.147401,0.0644917,0.0862681,307883.8298611111,538804.2476769846
2017-04-29,0.0626901,0.219726,0.058431,0.068538,149856.58680555556,508785.3017093393
2017-04-28,0.0538002,0.0628664,0.0513101,0.0626148,20481.571428571428,385332.026310364
2017-04-27,0.0516677,0.0555326,0.0457977,0.0539318,29670.17708333333,345948.56678581773
2017-04-26,0.0395713,0.0529376,0.0365891,0.0506731,22757.947916666668,297673.80167679494
2017-04-25,0.0345466,0.0395288,0.0320673,0.0393096,5450.261324041812,233620.2754260249
2017-04-24,0.0388619,0.0400693,0.0344523,0.034524,12886.243055555557,248331.2031841859
2017-04-23,0.0355514,0.0417897,0.0352918,0.0388619,7116.256944444444,259056.6536257042
2017-04-22,0.0319696,0.0362377,0.0307019,0.0355261,21202.305555555555,233930.52154754
2017-04-21,0.0354784,0.0385029,0.0281209,0.0319678,49179.50522648083,234161.6396256341
2017-04-20,0.0993883,0.0994292,0.02617,0.0373134,121536.39930555556,259468.5617441557
2017-04-19,0.0954003,0.103644,0.090192,0.0993896,36695.36805555556,670388.5689119151
2017-04-18,0.0993292,0.110086,0.0874202,0.0950246,85048.29616724739,662142.7992381295
2017-04-17,0.0771699,0.113566,0.0761076,0.0975154,24731.010416666668,599397.8139487279
2017-04-16,0.0802809,0.0817741,0.0748331,0.0771751,19507.336805555555,537486.412799451
2017-04-15,0.0781506,0.0868228,0.0732521,0.0801884,32257.222222222223,530949.6532161935
2017-04-14,0.065619,0.0885956,0.0654924,0.0781325,54377.0,531810.2076841863
2017-04-13,0.071519,0.0786385,0.0626422,0.0655333,25583.42013888889,480499.2617016863
2017-04-12,0.0620812,0.0741,0.0597587,0.073232,9413.315972222224,430193.8054350336
2017-04-11,0.0583696,0.0662305,0.0548934,0.0621086,13492.55400696864,406997.9369111371
2017-04-10,0.058594,0.0670114,0.0571062,0.0583784,15169.708333333334,412063.8483667584
2017-04-09,0.056493,0.0585863,0.0525924,0.0585863,7499.576388888889,383154.4030861352
2017-04-08,0.0549189,0.0597524,0.0542297,0.0564274,7209.711805555556,378048.24941263045
2017-04-07,0.0575084,0.0610151,0.0538753,0.0563359,20509.08362369338,396317.7215863108
2017-04-06,0.060763,0.0683819,0.0563223,0.0574853,178380.81944444444,407223.7793654266
2017-04-05,0.0478134,0.0868009,0.0475752,0.0601839,60844.62152777778,366457.00603687
2017-04-04,0.0494155,0.0508916,0.0457573,0.0475637,12058.951219512195,324010.68364298966
2017-04-03,0.0491108,0.051619,0.0484997,0.0494107,11103.052083333334,336123.30379052105
2017-04-02,0.0494842,0.0517779,0.0484015,0.0489762,12156.076388888889,336349.4031884504
2017-04-01,0.0484078,0.0519829,0.0479324,0.049423,8701.868055555555,336790.38584701734
2017-03-31,0.0474853,0.049181,0.0459552,0.0484075,10300.15331010453,320910.7680457076
2017-03-30,0.0486577,0.0532684,0.0464262,0.047435,47628.48263888889,336034.0255460328
2017-03-29,0.0538389,0.0783951,0.0459129,0.0497351,104312.70486111112,362825.2237563325
2017-03-28,0.0380601,0.0521501,0.0379314,0.0521501,10743.975609756097,280042.15930270834
2017-03-27,0.0378382,0.0413217,0.0361481,0.0380601,50229.21875,251830.41384969268
2017-03-26,0.0428232,0.0526578,0.0310058,0.0379174,113535.55555555556,273752.68694188935
2017-03-25,0.0298062,0.0485862,0.0285277,0.0458636,31216.819444444445,248536.5236481869
2017-03-24,0.0288345,0.0310581,0.027781,0.0297987,4452.98606271777,197996.9876571713
2017-03-23,0.0291018,0.0319704,0.0275171,0.0288411,11093.444444444443,201946.0585999807
2017-03-22,0.0329048,0.0377711,0.0290308,0.0290857,4612.225694444444,227838.81171584077
2017-03-21,0.0306369,0.0338569,0.0290284,0.0328761,3254.450704225352,208302.5458488941
2017-03-20,0.0268747,0.0314539,0.0268153,0.0306756,2697.024305555556,195557.3855609908
2017-03-19,0.0321309,0.0325457,0.0262652,0.0268607,4289.118055555556,200109.2112521444
2017-03-18,0.0328825,0.03341,0.0297333,0.0321012,2393.409722222222,209977.53942340304
2017-03-17,0.0337308,0.0361499,0.0315115,0.0329027,6286.191637630662,227611.47205569185
2017-03-16,0.036071,0.0386408,0.0321863,0.0337295,8524.895833333334,239850.62341645907
2017-03-15,0.0295295,0.0388969,0.0294733,0.0361609,9001.996527777777,218593.34473644965
2017-03-14,0.0299699,0.0310167,0.0248161,0.0295255,3198.3449477351915,198663.1976579741
2017-03-13,0.0285341,0.0302061,0.0284782,0.0299701,1077.0381944444443,195092.1300232359
2017-03-12,0.02791,0.0297027,0.0271618,0.0285094,1443.2534722222222,187955.9939942216
2017-03-11,0.0294676,0.0330462,0.0268205,0.0276755,2003.9791666666667,204403.96039430157
2017-03-10,0.0293615,0.0297731,0.0283112,0.0294641,1981.0522648083625,195247.15453711196
2017-03-09,0.0287199,0.0300166,0.0260398,0.0294083,2526.7291666666665,189016.71288069256
2017-03-08,0.0272294,0.0304689,0.0272259,0.0287188,1334.5,193712.31391395928
2017-03-07,0.0272345,0.0275101,0.0261022,0.0272271,610.0975609756098,181975.7207093043
2017-03-06,0.0254478,0.0282139,0.0216826,0.0272382,1420.142361111111,179812.4349947072
2017-03-05,0.0280847,0.0286117,0.0253875,0.0254591,1641.9895833333333,183768.39831590847
2017-03-04,0.0278478,0.0308699,0.027502,0.028088,1266.111111111111,190901.96169025637
2017-03-03,0.029786,0.0302051,0.0275553,0.0278587,925.3135888501744,192151.4137055424
2017-03-02,0.0299487,0.0303655,0.0283174,0.0297597,2729.645833333333,197714.82527506823
2017-03-01,0.0264519,0.0300156,0.0264286,0.0299429,1083.3146853146852,184357.3825614736
2017-02-28,0.0275338,0.0281249,0.0264272,0.0264335,285.33101045296166,182227.0124344365
2017-02-27,0.0281316,0.0288555,0.0274849,0.0275424,788.3645833333334,188077.96931005392
2017-02-26,0.0270339,0.0283472,0.0265926,0.0283472,1200.78125,180688.64898537725
2017-02-25,0.0259396,0.0277252,0.0251375,0.0270378,831.9097222222222,175529.40446831912
2017-02-24,0.0256279,0.0265226,0.0251129,0.0261155,1221.7491289198606,171927.0659453968
2017-02-23,0.0269315,0.0271715,0.0249966,0.0256339,1944.7152777777776,173053.70734588482
2017-02-22,0.0276946,0.028626,0.0269126,0.0269298,1918.236111111111,182327.6174840346
2017-02-21,0.0291525,0.0291845,0.0267911,0.0277076,1329.4146341463415,183680.9842777458
2017-02-20,0.0292243,0.0295566,0.0272664,0.0291486,1560.142361111111,188776.71979573945
2017-02-19,0.0330989,0.0336377,0.0282243,0.0292171,3460.722222222222,201962.91383587348
2017-02-18,0.0300807,0.0344154,0.030028,0.0331315,3672.5365853658536,208211.053319641
2017-02-17,0.0275199,0.0326754,0.0266345,0.0300842,2350.7951388888887,188030.43409246477
2017-02-16,0.0293123,0.0294462,0.0270076,0.0275182,890.6076388888889,190595.49433380825
2017-02-15,0.0287923,0.02984,0.0287923,0.0293131,845.8846153846154,193593.42176036604
2017-02-14,0.0301637,0.0301678,0.0282527,0.0288034,2925.7038327526134,192036.12784833985
2017-02-13,0.032394,0.032394,0.0300947,0.0301611,1844.649305555556,202774.4530487034
2017-02-12,0.034497,0.035927,0.0291463,0.0323853,9646.086805555557,217190.56069348147
2017-02-11,0.027307,0.0357227,0.0263658,0.034261,4972.003484320558,197879.972400874
2017-02-10,0.0297602,0.0313847,0.0256116,0.0272672,1730.7291666666667,186491.32413481976
2017-02-09,0.0319098,0.0320477,0.0297516,0.029758,628.7326388888889,203325.1240488444
2017-02-08,0.0294443,0.0329196,0.0285399,0.0319071,3762.4201388888887,208401.3252558956
2017-02-07,0.0285279,0.0315658,0.0278962,0.029433,5620.554006968641,193351.55271900812
2017-02-06,0.027563,0.0331598,0.0270059,0.0285556,4992.520833333333,191871.3181200721
2017-02-05,0.0255086,0.0285277,0.0255086,0.027554,1354.763888888889,176343.97986528778
2017-02-04,0.0268144,0.0292234,0.0251452,0.0254797,4028.466898954704,171326.04539199092
2017-02-03,0.0245715,0.0283432,0.0244334,0.026811,1720.7777777777778,166738.6929209892
2017-02-02,0.0234207,0.0251502,0.0231686,0.0245555,962.411149825784,156881.1160370572
2017-02-01,0.0225537,0.0241557,0.0221256,0.02342,2616.6666666666665,149195.02296107102
2017-01-31,0.0210877,0.0237258,0.0205879,0.0225552,5968.5993031358885,143560.75875991114
2017-01-30,0.0190106,0.0225671,0.0185545,0.0211028,2918.5763888888887,129747.02107764575
2017-01-29,0.0176151,0.0273762,0.0173599,0.0190046,3760.7048611111113,123722.0719459142
2017-01-28,0.0162326,0.0180345,0.0158245,0.0174524,5408.024390243902,109402.92838324564
2017-01-27,0.0178254,0.0181929,0.0154964,0.0164163,5194.659722222223,109233.01335828652
2017-01-26,0.0179953,0.0188984,0.0169993,0.0176761,2461.878472222222,117602.70452334727
2017-01-25,0.0185719,0.0202621,0.017828,0.0179979,1735.5694444444443,121844.40085070315
2017-01-24,0.0198475,0.020222,0.0180401,0.0185646,2243.9163763066204,121938.77045304648
2017-01-23,0.0200677,0.0210118,0.0192468,0.0198331,2384.3229166666665,130171.32409873046
2017-01-22,0.0210798,0.0221167,0.0186491,0.0201442,992.3298611111112,137466.8684419213
2017-01-21,0.0214741,0.022021,0.0208871,0.0210788,573.5644599303135,135961.1969899901
2017-01-20,0.0214884,0.0221186,0.0206788,0.0214671,970.5729166666666,138873.62126372237
2017-01-19,0.0241125,0.0247001,0.0197462,0.0214023,7798.25,141137.7141073274
2017-01-18,0.0201655,0.0240514,0.0179303,0.0240514,3328.090277777778,130114.85484074555
2017-01-17,0.0216316,0.0228514,0.0198908,0.0201477,5701.508710801394,135074.0327371956
2017-01-16,0.0203801,0.0216123,0.0190218,0.0213212,2815.899305555556,129859.76965511474
2017-01-15,0.0231133,0.0234407,0.0183747,0.0203609,15884.083333333334,124965.1471550113
2017-01-14,0.0170698,0.0278506,0.0165187,0.023021,4631.355400696864,123753.28586289348
2017-01-13,0.0128512,0.0172199,0.0124201,0.0170362,1238.7083333333333,87391.58586693346
2017-01-12,0.0157982,0.0162457,0.012535,0.0128557,334.53472222222223,91777.57354987317
2017-01-11,0.0150653,0.0163422,0.0145041,0.0158179,210.98958333333331,97202.10949334688
2017-01-10,0.0147628,0.0158458,0.0144219,0.0150987,619.8675958188153,95156.34139692226
2017-01-09,0.0133504,0.0190045,0.0126629,0.0147747,1191.107638888889,91428.4840825914
2017-01-08,0.0154204,0.0157997,0.0128042,0.0133843,1935.9722222222224,89959.90747517155
2017-01-07,0.0145902,0.0165079,0.0131826,0.0153884,914.1358885017422,94253.73438416382
2017-01-06,0.0154486,0.0193116,0.0134566,0.0146657,798.6354166666666,102109.04758757354
2017-01-05,0.017586,0.020376,0.0154846,0.0154846,387.8645833333333,116359.1609227114
2017-01-04,0.0177203,0.0190022,0.0172721,0.0175803,650.6041666666666,113480.78591223164
2017-01-03,0.0179645,0.0180345,0.017485,0.0177121,554.3554006968641,112625.64845963866
2017-01-02,0.0160569,0.0179911,0.0155988,0.0179735,589.3958333333334,104626.04023496406
2017-01-01,0.0179466,0.0184783,0.0158447,0.0160508,1043.607638888889,105308.36102120356
2016-12-31,0.0145754,0.018409,0.0144243,0.0179525,802.5853658536586,104462.14090721606
2016-12-30,0.014623,0.0150639,0.0142573,0.0145836,180.61458333333331,92025.22714803329
2016-12-29,0.0144532,0.0147593,0.0140823,0.0146226,633.7673611111111,91877.3345886665
2016-12-28,0.0158883,0.0160894,0.0143089,0.0144472,598.6875,97656.37301352192
2016-12-27,0.0149647,0.0174392,0.0149647,0.0158884,861.7665505226481,101571.6260440503
2016-12-26,0.0170098,0.0174893,0.0134796,0.0149682,499.27777777777777,101375.17027182825
2016-12-25,0.0168587,0.0171905,0.0161416,0.0170042,459.1875,106879.06945753164
2016-12-24,0.0179594,0.0183487,0.0166892,0.0168402,1300.6480836236933,108418.30924813548
2016-12-23,0.0188259,0.0193037,0.0173719,0.0179558,1020.6597222222222,117011.66610404356
2016-12-22,0.0187141,0.0189741,0.0182039,0.0187907,412.5104166666667,117191.45142216848
2016-12-21,0.0188615,0.0192037,0.0185827,0.0188249,422.9791666666667,117883.58681878296
2016-12-20,0.0190298,0.0191591,0.0184949,0.0188631,498.9581881533101,118338.24887094862
2016-12-19,0.0190602,0.0192295,0.0185858,0.019028,379.97569444444446,117850.60080027668
2016-12-18,0.0188788,0.0192485,0.0185899,0.0190572,346.6701388888889,117696.89316823133
2016-12-17,0.020092,0.0201707,0.018634,0.0188792,532.6933797909408,120005.4517522958
2016-12-16,0.0211328,0.0225778,0.01976,0.0200917,3227.7916666666665,126906.98281610927
2016-12-15,0.0190386,0.0215531,0.0183952,0.0211284,666.21875,118161.5120878786
2016-12-14,0.0193453,0.0196693,0.0184486,0.01901,871.7157894736843,116218.66163911475
2016-12-13,0.0173445,0.0194453,0.0172928,0.0192127,184.875,110429.49362576992
2016-12-12,0.0175155,0.0178257,0.0170796,0.0173399,805.9375,108887.08738819868
2016-12-11,0.0175884,0.0187489,0.0171539,0.0175269,642.1006944444445,110049.6461907614
2016-12-10,0.0172684,0.0184964,0.0171159,0.0172101,810.8989547038327,109749.81352027928
2016-12-09,0.01801,0.0215876,0.017274,0.017274,736.4895833333334,115266.77100004724
2016-12-08,0.0183891,0.0191801,0.0175595,0.018308,690.9618055555555,111758.09683954871
2016-12-07,0.0196895,0.0199214,0.0176067,0.0183877,983.616724738676,115185.52005865976
