Date,Unnamed: 0,compound,negative,neutral,positive,likes,retweets,Start,Open,High,Low,Close,Volume,Market Cap,order_number,risk_of_PAD
2018-02-03,319,1,0.0,0.8651666666666666,0.1348333333333333,7.5,3.333333333333333,2018-02-02,0.542891574,0.543454498,0.402871051,0.491065961,164744.19379730982,3648015.0090592136,10,1
2018-02-04,320,0,0.0,1.0,0.0,0.3333333333333333,0.0,2018-02-03,0.489343258,0.565085706,0.472578636,0.527199607,66386.20824035011,3993884.8534443807,10,1
2018-02-05,321,1,0.0116,0.8795999999999999,0.1088,8.0,4.0,2018-02-04,0.528820214,0.544236245,0.414585733,0.427897786,30743.15138280589,3783994.147776501,10,1
2018-02-06,322,0,0.0,0.8704444444444444,0.1295555555555555,2.7777777777777777,1.4444444444444444,2018-02-05,0.425768918,0.43081453,0.298580675,0.301690707,36889.525273107305,2844708.071818008,10,1
2018-02-07,323,0,0.0,0.861,0.139,0.0,0.0,2018-02-06,0.303112384,0.402352868,0.261011313,0.381504606,67107.09183097542,2495381.618102378,10,1
2018-02-08,324,0,0.017125,0.916625,0.06625,3.375,1.875,2018-02-07,0.378702653,0.420658529,0.34120902,0.377756509,71584.4738915878,3002289.9734232686,10,1
2018-02-09,325,0,0.085,0.8223333333333334,0.0926666666666666,0.3333333333333333,0.0,2018-02-08,0.378262515,0.593717688,0.368434784,0.465218479,183224.90921262067,3439329.637067172,10,1
2018-02-11,326,1,0.0,0.902,0.098,7.0,7.0,2018-02-10,0.498446935,0.516080092,0.470692414,0.502065732,36866.73097667872,3837508.03612192,10,1
2018-02-12,327,0,0.0053,0.9041,0.0905,3.5,2.2,2018-02-11,0.502066872,0.502066872,0.442941309,0.450275483,19289.88899944628,3552656.351152611,10,1
2018-02-13,328,0,0.053,0.9076666666666668,0.0393333333333333,0.6666666666666666,0.0,2018-02-12,0.450874141,0.494871708,0.431089039,0.470609088,45932.32120666702,3561711.824080908,10,1
2018-02-14,329,1,0.042625,0.792625,0.164625,2.5,1.125,2018-02-13,0.47037492,0.479983993,0.433916653,0.441547204,27791.246488508,3535269.609574968,10,1
2018-02-15,330,0,0.02625,0.92475,0.049,4.5,3.0,2018-02-14,0.440884605,0.492416211,0.43189391,0.481356793,22228.632381867723,3547982.004375186,10,1
2018-02-16,331,0,0.0833333333333333,0.8306666666666667,0.086,13.0,7.666666666666667,2018-02-15,0.480956919,0.509406883,0.471617297,0.490583787,17095.306540753867,3777178.652029608,10,0
2018-02-17,332,1,0.0356,0.8438000000000001,0.1206,2.0,0.6,2018-02-16,0.489363967,0.507006679,0.451,0.483754967,19690.75892325761,3744221.760584504,10,0
2018-02-20,333,1,0.0,0.84325,0.15675,10.75,5.0,2018-02-19,0.456577664,0.493666422,0.454513806,0.473595384,13857.612801907013,3599384.2718140027,10,0
2018-02-21,334,0,0.0,0.9595,0.0405,8.0,3.0,2018-02-20,0.473843233,0.83953759,0.456508702,0.456670382,39626.9870925409,4002155.088754296,10,0
2018-02-22,335,0,0.0,0.972,0.028,1.3333333333333333,0.3333333333333333,2018-02-21,0.456273726,0.475715245,0.37018836,0.43860322,36454.97451234933,3345645.608802405,10,0
2018-02-25,336,0,0.0,1.0,0.0,0.0,0.0,2018-02-24,0.428561887,0.46647028,0.40123926,0.416983294,30282.382500170545,3280925.441247192,10,0
2018-02-26,337,0,0.0,1.0,0.0,0.0,0.0,2018-02-25,0.417035838,0.439389706,0.36990947,0.416282541,20049.933233945103,2831439.701366698,10,0
2018-02-27,338,1,0.0213333333333333,0.8103333333333333,0.1683333333333333,29.666666666666668,13.333333333333334,2018-02-26,0.416440241,0.622397163,0.415680836,0.522009762,86003.61187449546,3634792.977019616,10,0
2018-03-06,339,0,0.0,0.938,0.062,5.666666666666667,2.6666666666666665,2018-03-05,0.532852927,0.543984337,0.498759414,0.499322566,16496.454554839187,4028599.5229820814,10,0
2018-03-07,340,1,0.0,0.83,0.1699999999999999,10.0,5.5,2018-03-06,0.496359005,0.523334058,0.448854931,0.450490723,19202.56902285568,3690394.449631812,10,0
2018-03-08,341,0,0.0,1.0,0.0,0.0,0.0,2018-03-07,0.451497163,0.473196103,0.415650623,0.420163869,16308.12317482544,3463619.0659174,10,0
2018-03-09,342,0,0.0,1.0,0.0,0.0,0.0,2018-03-08,0.421529323,0.52735,0.30000007,0.391243929,16758.454364199377,3153800.383339547,10,0
2018-03-11,343,0,0.0,0.9585,0.0415,0.0,0.0,2018-03-10,0.414486787,0.419339589,0.381051787,0.391283757,28069.86002289781,3092968.3377100285,10,0
2018-03-12,344,0,0.0,0.9595,0.0405,0.0,0.0,2018-03-11,0.389619715,0.425767792,0.370618878,0.422318249,17890.17203395533,3044718.2350660497,10,0
2018-03-13,345,0,0.0,1.0,0.0,7.0,2.0,2018-03-12,0.422655907,0.53999994,0.386210747,0.402300434,9584.72036181508,3219383.7286332306,10,0
2018-03-14,346,0,0.0,1.0,0.0,1.75,0.75,2018-03-13,0.400772918,0.53999994,0.392568609,0.396766423,10633.148812513457,3092292.363517184,10,0
2018-03-15,347,0,0.055,0.877,0.068,0.5,0.0,2018-03-14,0.396701218,0.402890931,0.305001798,0.321782972,17152.59786890629,2812444.510676952,10,0
2018-03-16,348,1,0.0,0.9358,0.0642,5.0,2.6,2018-03-15,0.321537772,0.336176361,0.291998616,0.326380495,20994.734394352163,2446559.2506977785,10,0
2018-03-17,349,0,0.0,0.956,0.044,6.5,2.5,2018-03-16,0.326797508,0.32775328,0.287558297,0.28803169,34533.314202682384,2394205.520680678,10,0
2018-03-18,350,1,0.0,0.827,0.173,5.0,2.0,2018-03-17,0.288251026,0.294168397,0.260317725,0.264168546,37981.56785528185,2123604.398304111,10,0
2018-03-19,351,0,0.0223333333333333,0.951,0.0266666666666666,0.3333333333333333,0.0,2018-03-18,0.264242775,0.272427055,0.241752966,0.267607765,22319.92455995288,1992285.8098330216,10,0
2018-03-20,352,-1,0.029,0.971,0.0,0.0,0.0,2018-03-19,0.270619604,0.303999367,0.267486008,0.300178386,8686.138318332738,2196893.654725695,10,0
2018-03-22,353,0,0.0255,0.90075,0.07375,3.0,0.5,2018-03-21,0.319967607,0.334948456,0.310920068,0.319103544,9359.890678639213,2555237.542824872,10,0
2018-03-23,354,1,0.0,0.831,0.169,12.0,2.0,2018-03-22,0.318841998,0.323793082,0.302516987,0.307586,6437.163120142474,2411158.6130073834,10,0
2018-03-25,355,0,0.0195,0.9805,0.0,0.0,0.0,2018-03-24,0.317938579,0.320734102,0.306210678,0.307934881,3328.18146369967,2454161.430935004,10,0
2018-03-26,356,1,0.0,0.78,0.22,1.0,0.0,2018-03-25,0.304234523,0.315009595,0.298116798,0.299567087,4536.695942324093,2345233.06372722,10,0
2018-03-27,357,0,0.07175,0.89875,0.02975,1.5,0.5,2018-03-26,0.299115979,0.31001175,0.274500414,0.286226229,6476.571559186721,2267213.984070699,10,0
2018-03-28,358,0,0.12625,0.8125,0.06125,5.25,2.5,2018-03-27,0.285681415,0.289781,0.249566673,0.259813524,17669.944877226735,2074050.9981906065,10,0
2018-03-29,359,1,0.0,0.8146666666666667,0.1853333333333333,2.6666666666666665,1.0,2018-03-28,0.254174802,0.256609778,0.24104845,0.250519344,26206.06193117901,1924468.8413999944,10,0
2018-03-30,360,0,0.08775,0.854,0.05825,2.25,0.5,2018-03-29,0.250292688,0.255215982,0.214498395,0.219568739,7494.675740877135,1822084.999850931,10,0
2018-03-31,361,1,0.053,0.858,0.089,0.5,0.0,2018-03-30,0.219041409,0.223927503,0.20547721,0.208947628,2822.491651748344,1647028.0967572064,10,0
2018-04-01,362,1,0.0,0.633,0.367,2.0,0.0,2018-03-31,0.208809059,0.220541306,0.208809059,0.213661564,2813.557910447517,1659623.0469549962,10,0
2018-04-02,363,1,0.0,0.863,0.1369999999999999,1.5,0.0,2018-04-01,0.2136911,0.218570955,0.197369891,0.206978849,10448.47473248292,1639206.9343109955,10,0
2018-04-03,364,-1,0.068,0.932,0.0,0.5,0.0,2018-04-02,0.207315068,0.222052971,0.206248623,0.221638053,8199.875465592617,1665209.592964706,10,0
2018-04-04,365,1,0.071,0.757,0.172,1.0,0.0,2018-04-03,0.221840174,0.24545826,0.213645201,0.234950775,9186.760065249258,1788941.9042942838,10,0
2018-04-05,366,0,0.0365,0.935,0.0285,1.0,0.0,2018-04-04,0.234886752,0.248325061,0.217324921,0.234406368,10778.536303975769,1790657.6261294207,10,0
2018-04-07,367,1,0.0,0.83,0.17,1.0,0.0,2018-04-06,0.235492817,0.238080803,0.22644672,0.232543817,8480.277559436829,1802331.0606936745,10,0
2018-04-10,368,1,0.0,0.7665,0.2335,1.5,0.0,2018-04-09,0.238642312,0.244161598,0.227692894,0.231436398,7185.622530517895,1839515.4194601204,10,0
2018-04-11,369,1,0.0,0.915,0.085,0.5,0.0,2018-04-10,0.232070292,0.233548693,0.222844813,0.231691702,10635.861108638772,1787864.0401119986,10,0
2018-04-12,370,0,0.0484999999999999,0.8893333333333334,0.0621666666666666,0.6666666666666666,0.0,2018-04-11,0.231727175,0.249831215,0.231727175,0.245235371,10342.465519760215,1859476.5467933405,10,0
2018-04-14,371,0,0.0396666666666666,0.926,0.0343333333333333,0.3333333333333333,0.0,2018-04-13,0.303076904,0.34489511,0.290944306,0.30473665,23640.871147393496,2444812.824187104,10,0
2018-04-15,372,-1,0.2115,0.758,0.0305,2.0,0.0,2018-04-14,0.305082293,0.334350218,0.304299096,0.314504665,26678.45799775203,2484657.7413017484,10,0
2018-04-16,373,0,0.069,0.827,0.104,0.0,0.0,2018-04-15,0.315016217,0.350979731,0.315016217,0.350979731,15078.232291015158,2639964.5573798288,10,0
2018-04-17,374,0,0.02175,0.916,0.062125,3.125,1.75,2018-04-16,0.351284374,0.354814935,0.30466885,0.313825857,12267.269959074782,2532669.967406269,10,0
2018-04-18,375,0,0.143,0.727,0.1303333333333333,0.6666666666666666,0.0,2018-04-17,0.313930143,0.334616494,0.313119051,0.316422864,16207.059083471975,2537151.1755334027,10,0
2018-04-19,376,1,0.0,0.709,0.291,0.0,0.0,2018-04-18,0.316903837,0.365827688,0.312308894,0.365527568,33367.113208797295,2632542.6035005404,10,0
2018-04-20,377,0,0.0,1.0,0.0,0.0,0.0,2018-04-19,0.365636835,0.382383994,0.356942744,0.382106488,43257.008104960325,2900028.4364895066,10,0
2018-04-21,378,0,0.14,0.727,0.134,0.0,0.0,2018-04-20,0.382223428,0.396893732,0.372331428,0.391994649,22850.17359260258,2975543.790350425,10,0
2018-04-22,379,0,0.04,0.9,0.06,1.0,0.0,2018-04-21,0.392662186,0.395436567,0.355721937,0.362033957,20889.86091633148,2966349.5172587293,10,0
2018-04-23,380,-1,0.198,0.802,0.0,2.0,0.0,2018-04-22,0.362768806,0.396037622,0.347408466,0.374915669,29341.77615989548,2938070.281635081,10,0
2018-04-24,381,0,0.0,0.9513333333333334,0.0486666666666666,0.3333333333333333,0.0,2018-04-23,0.374737303,0.375640175,0.35663842,0.364989097,27273.961136566377,2879650.8198760147,10,0
2018-04-27,382,1,0.0,0.849,0.151,3.0,2.0,2018-04-26,0.379112848,0.386656543,0.35192034,0.386656543,51894.18704254675,2887866.135125373,10,0
2018-04-28,383,1,0.0,0.8570000000000001,0.143,6.0,3.0,2018-04-27,0.386776296,0.388442695,0.362786516,0.362786516,27796.626036931782,2958212.663880504,10,0
2018-04-29,384,-1,0.0575,0.9425,0.0,0.0,0.0,2018-04-28,0.361595312,0.41641929,0.360106859,0.397125323,29757.510923482456,3067244.1485449546,10,0
2018-04-30,385,-1,0.174,0.826,0.0,0.0,1.0,2018-04-29,0.397340556,0.414486815,0.38071325,0.400174877,29253.180161175573,3157656.5037341216,10,0
2018-05-01,386,0,0.0,0.839,0.161,0.3333333333333333,0.0,2018-04-30,0.400048142,0.407441109,0.361288118,0.364755872,22273.90754043849,3054561.067261663,10,0
2018-05-06,387,1,0.0,0.881,0.119,6.0,1.0,2018-05-05,0.363723126,0.387868599,0.356852677,0.360701175,23658.328111024468,2924512.792180817,10,0
2018-05-07,388,0,0.0,1.0,0.0,0.0,0.0,2018-05-06,0.360818721,0.382104236,0.345628958,0.360211425,8859.210549551568,2848851.908471237,10,0
2018-05-10,389,-1,0.1593333333333333,0.8406666666666668,0.0,0.3333333333333333,0.0,2018-05-09,0.341225164,0.343442398,0.321028435,0.330631774,10727.465959273455,2651755.5506956903,10,0
2018-05-11,390,0,0.0,1.0,0.0,2.0,0.0,2018-05-10,0.330472202,0.355835811,0.322934957,0.349213179,12858.614224321736,2708656.811466243,10,0
2018-05-13,391,1,0.0,0.8075,0.1925,0.0,0.0,2018-05-12,0.299981694,0.308508297,0.278171727,0.300165,20250.177987706367,2380063.089300168,10,0
2018-05-14,392,0,0.0,1.0,0.0,1.0,0.0,2018-05-13,0.299976113,0.346755046,0.299976113,0.320267808,9473.067776284468,2494027.779902217,10,0
2018-05-15,393,-1,0.1415,0.8585,0.0,0.0,0.0,2018-05-14,0.319842751,0.336561727,0.301552177,0.332796877,8263.329311132347,2541573.37065255,10,0
2018-05-16,394,0,0.0,1.0,0.0,32.0,13.0,2018-05-15,0.332479363,0.3352284,0.304314117,0.306365677,8006.155594554584,2580411.963498338,10,0
2018-05-17,395,1,0.049,0.737,0.214,6.0,1.0,2018-05-16,0.305956562,0.351482035,0.294085266,0.307793627,5541.912015190742,2458666.447517679,10,0
2018-05-18,396,-1,0.47,0.53,0.0,1.0,0.0,2018-05-17,0.307772041,0.360802956,0.274735564,0.279993715,5925.617873107529,2456470.7319902745,10,0
2018-05-19,397,0,0.0853333333333333,0.7996666666666666,0.1149999999999999,0.6666666666666666,0.0,2018-05-18,0.279926542,0.289782876,0.269218974,0.289496964,5950.797995338335,2230060.493428804,10,0
2018-05-23,398,0,0.0,1.0,0.0,0.0,0.0,2018-05-22,0.283200602,0.286988281,0.269851289,0.280319254,8246.994292482457,2246228.8036233103,10,0
2018-05-24,399,0,0.0,1.0,0.0,2.0,1.0,2018-05-23,0.279985158,0.280303282,0.245917484,0.251821874,14373.230958661765,2122823.2290416434,10,0
2018-05-25,400,0,0.0,0.9444,0.0556,5.2,2.0,2018-05-24,0.251410955,0.257295295,0.241059226,0.24889646,16094.430169432528,2001816.486460154,10,0
2018-05-27,401,1,0.0,0.8505,0.1495,3.5,3.0,2018-05-26,0.24010844,0.277749222,0.23295337,0.233128888,5709.440344871263,1919561.434888556,10,0
2018-05-28,402,0,0.0,1.0,0.0,1.0,0.0,2018-05-27,0.23333434,0.277749222,0.23034499,0.231934248,2246.49868046933,1880568.714043245,10,0
2018-05-29,403,0,0.0,1.0,0.0,0.0,0.0,2018-05-28,0.232377983,0.277749222,0.224583094,0.225910546,14134.938801558905,1852643.162502892,10,0
2018-05-31,404,0,0.0,1.0,0.0,0.0,0.0,2018-05-30,0.239111816,0.277749222,0.228404134,0.230789074,11436.934997569422,1880768.034965449,10,0
2018-06-04,405,1,0.0,0.733,0.267,0.0,0.0,2018-06-03,0.246701955,0.277749222,0.242123594,0.251528967,6818.804723552058,2010245.8612841447,10,0
2018-06-05,406,0,0.0,1.0,0.0,0.0,0.0,2018-06-04,0.251654274,0.277749222,0.237495968,0.238804622,2734.139717226019,1973291.4178432715,10,0
2018-06-08,407,1,0.0,0.886,0.114,0.0,0.0,2018-06-07,0.22515879,0.233956019,0.222421041,0.229128167,5836.504007460183,1880400.277314483,10,0
2018-06-10,408,1,0.0,0.769,0.231,2.0,0.0,2018-06-09,0.221842528,0.33686066,0.215916687,0.222273574,6305.99238311264,1796407.5734886725,10,0
2018-06-11,409,1,0.0,0.609,0.391,2.0,1.0,2018-06-10,0.222271404,0.228637697,0.195316696,0.199330063,2023.6926932748377,1653109.299640025,10,0
2018-06-13,410,1,0.0,0.9283333333333332,0.0716666666666666,3.6666666666666665,3.0,2018-06-12,0.197689002,0.201004354,0.183833996,0.183836857,4180.261430817517,1539174.4693972724,10,0
2018-06-16,411,0,0.0973333333333333,0.8653333333333334,0.0373333333333333,0.0,0.3333333333333333,2018-06-15,0.16786563,0.16981103,0.163111794,0.164666659,2901.381076349112,1335675.424784921,10,0
2018-06-17,412,1,0.0,0.8365,0.1634999999999999,0.0,0.0,2018-06-16,0.164751217,0.164751217,0.14427214,0.155458092,5895.947052006545,1256358.1306778584,10,0
2018-06-18,413,0,0.0,1.0,0.0,0.0,0.0,2018-06-17,0.156330657,0.156331313,0.15023761,0.151592734,1012.9095987612546,1229750.8619241817,10,0
2018-06-19,414,1,0.101,0.651,0.248,1.5,0.5,2018-06-18,0.151592984,0.157498836,0.146612772,0.154969782,820.4071723440966,1210514.519744177,10,0
2018-06-20,415,0,0.0,1.0,0.0,0.0,0.0,2018-06-19,0.154969782,0.157507622,0.153512526,0.154127307,1925.6136106570648,1251773.9334281124,10,0
2018-06-23,416,0,0.0,1.0,0.0,0.0,0.0,2018-06-22,0.155127208,0.159280362,0.142207735,0.14378985,2476.158417757136,1200587.820094145,10,0
2018-06-25,417,0,0.0,1.0,0.0,0.0,0.0,2018-06-24,0.142291427,0.14508598,0.122690113,0.141276399,1353.9003380451447,1087076.9514505551,10,0
2018-06-26,418,0,0.0,1.0,0.0,1.0,0.0,2018-06-25,0.141276399,0.143887275,0.129068904,0.133495156,1510.7676837543013,1081786.9952893013,10,0
2018-06-28,419,0,0.0,1.0,0.0,0.0,0.0,2018-06-27,0.125237688,0.127789604,0.120635472,0.122676231,1487.5935145272165,992929.6835624586,10,0
2018-07-01,420,0,0.0,1.0,0.0,2.0,1.0,2018-06-30,0.101719154,0.130403001,0.100499627,0.130403001,2554.090242476006,934263.2859142048,10,0
