Date,Unnamed: 0,compound,negative,neutral,positive,likes,retweets,Start,Open,High,Low,Close,Volume,Market Cap,order_number,risk_of_PAD
2018-02-03,271,-1,0.297,0.703,0.0,0.0,0.0,2018-02-02,0.36153787,0.384562805,0.295035567,0.357820504,26394.25978675641,4971661.999093661,4,0
2018-02-04,272,-1,0.177,0.823,0.0,0.0,0.0,2018-02-03,0.357625919,0.446565919,0.336681191,0.427486009,22938.493178508405,5681330.929705333,4,0
2018-02-05,273,0,0.0,1.0,0.0,0.0,0.0,2018-02-04,0.427802139,0.455234519,0.343569484,0.343721584,17724.11969722653,5886930.770226721,4,0
2018-02-07,274,-1,0.237,0.763,0.0,0.0,0.0,2018-02-06,0.274451155,0.3322706,0.228392058,0.311456915,13576.674951317082,3890723.574954339,4,0
2018-02-08,275,0,0.0336666666666666,0.9336666666666668,0.0326666666666666,0.0,0.0,2018-02-07,0.309257191,0.411071025,0.304111137,0.357033957,25897.308964439537,5270659.008608503,4,0
2018-02-09,276,0,0.0,0.9266666666666667,0.0733333333333333,0.0,0.0,2018-02-08,0.344973788,0.409102548,0.331162269,0.349317924,18329.18657467718,5425577.307183602,4,0
2018-02-10,277,0,0.0746666666666666,0.8036666666666666,0.1216666666666666,0.0,0.0,2018-02-09,0.349746603,0.387466344,0.315967043,0.368987696,22940.62510450456,5103348.912955739,4,0
2018-02-11,278,-1,0.1905,0.8095,0.0,1.0,0.0,2018-02-10,0.369550082,0.408532284,0.342486765,0.35574984,20916.498644409927,5364125.40961017,4,0
2018-02-12,279,0,0.0,1.0,0.0,0.0,0.0,2018-02-11,0.355750647,0.367265706,0.326490514,0.337763588,13476.305994772854,4963861.021117198,4,0
2018-02-14,280,1,0.0,0.8225,0.1775,0.0,0.0,2018-02-13,0.379662393,0.380471895,0.338346312,0.344132191,20353.98947037773,5266269.637388702,4,0
2018-02-15,281,0,0.0548,0.865,0.08,1.8,0.0,2018-02-14,0.355006828,0.369034229,0.334809973,0.367513436,20496.850181589656,4994775.810741118,4,0
2018-02-16,282,0,0.0499999999999999,0.8410000000000001,0.109,0.3333333333333333,0.0,2018-02-15,0.367350859,0.393019062,0.338901093,0.358650308,19571.54960876169,5164359.092791021,4,0
2018-02-17,283,1,0.0,0.9105,0.0895,0.5,0.0,2018-02-16,0.368247965,0.381408459,0.30354256,0.315701065,24482.657025657587,4938545.740699487,4,0
2018-02-18,284,1,0.0,0.752,0.248,0.0,0.0,2018-02-17,0.315613924,0.342925172,0.311146513,0.3299834,22098.76743612408,4798328.713730436,4,0
2018-02-19,285,1,0.0,0.805,0.195,0.0,0.0,2018-02-18,0.330838481,0.338730713,0.300658542,0.326038412,17470.80713657038,4607284.472667266,4,0
2018-02-22,286,0,0.0,1.0,0.0,0.0,0.0,2018-02-21,0.296311073,0.334446796,0.276068358,0.283950496,15185.911753963446,4192894.5764439935,4,0
2018-02-24,287,1,0.156,0.43,0.414,0.0,0.0,2018-02-23,0.267667895,0.300946844,0.254595851,0.276396886,11479.646201006932,3973629.035252183,4,0
2018-02-25,288,1,0.0,0.569,0.431,0.0,0.0,2018-02-24,0.27597381,0.307222908,0.257133201,0.264390405,10854.883939639947,3982070.950046963,4,0
2018-02-26,289,-1,0.1295,0.8705,0.0,0.0,0.0,2018-02-25,0.264423721,0.288102014,0.255469425,0.278476877,9523.7061756076,4015499.489474512,4,0
2018-03-02,290,1,0.0236666666666666,0.806,0.17,0.3333333333333333,0.0,2018-03-01,0.260798009,0.278354403,0.249199566,0.261221395,14013.511550300202,3945685.533924316,4,0
2018-03-04,291,0,0.0,1.0,0.0,0.0,0.0,2018-03-03,0.260423228,0.279475459,0.260423228,0.270130125,5121.970448225068,3984223.4669973017,4,0
2018-03-05,292,0,0.048,0.952,0.0,0.0,0.0,2018-03-04,0.270192761,0.293109791,0.25677471,0.265337477,7984.4141119340675,3940311.1753987297,4,0
2018-03-06,293,0,0.0,0.941,0.059,0.0,0.0,2018-03-05,0.26502144,0.312796613,0.263444589,0.296143242,10549.47238207699,4108478.4871450686,4,0
2018-03-07,294,1,0.0156666666666666,0.794,0.1903333333333333,0.0,0.0,2018-03-06,0.295959139,0.295959139,0.257328859,0.260699837,11202.033062464752,4065540.69651448,4,0
2018-03-08,295,0,0.0,0.9085,0.0915,0.0,0.0,2018-03-07,0.261282353,0.280910517,0.224494177,0.233755892,7758.889101872626,3760730.619160981,4,0
2018-03-09,296,0,0.0196666666666666,0.941,0.0393333333333333,0.0,0.0,2018-03-08,0.233837731,0.246582597,0.215154017,0.227066582,11061.222630078184,3389857.809928626,4,0
2018-03-12,297,0,0.0,1.0,0.0,0.0,0.0,2018-03-11,0.203793101,0.229340866,0.197459352,0.226537805,5382.543542964538,3099550.54633596,4,0
2018-03-15,298,0,0.0,0.9595,0.0405,0.5,0.0,2018-03-14,0.210654058,0.219352952,0.161328739,0.174163653,4423.422009559533,2903963.605798228,4,0
2018-03-16,299,1,0.0,0.919,0.081,0.0,0.0,2018-03-15,0.174030692,0.178432166,0.160908135,0.171311577,8669.347029756462,2493207.414173161,4,0
2018-03-17,300,-1,0.16,0.7536666666666667,0.0863333333333333,0.3333333333333333,0.0,2018-03-16,0.171531627,0.181782977,0.160773655,0.167051146,4667.582525598729,2490674.329236929,4,0
2018-03-18,301,-1,0.1197777777777777,0.8088888888888889,0.0712222222222222,0.2222222222222222,0.1111111111111111,2018-03-17,0.16717845,0.174761146,0.155137665,0.155755764,3819.175676093048,2421658.4245464825,4,0
2018-03-19,302,0,0.0,1.0,0.0,0.0,0.0,2018-03-18,0.155879381,0.160432447,0.140551858,0.155293917,8640.792532558897,2199622.631473956,4,0
2018-03-20,303,1,0.0,0.68,0.32,3.0,0.0,2018-03-19,0.157273878,0.18013719,0.157273878,0.169969621,6083.214423742752,2487971.435356838,4,0
2018-03-21,304,0,0.0,0.7085,0.2915,1.0,0.0,2018-03-20,0.170595486,0.18030123,0.160808711,0.169496456,3024.8201513767417,2518727.9449094944,4,0
2018-03-23,305,1,0.0,0.9216666666666667,0.0783333333333333,2.0,0.0,2018-03-22,0.17591465,0.20652448,0.17115948,0.173918,5408.05113087963,2664116.43208084,4,0
2018-03-24,306,0,0.0,1.0,0.0,0.25,0.0,2018-03-23,0.174205,0.194251562,0.167201,0.1819995,4535.798617281356,2610571.461564059,4,0
2018-03-26,307,1,0.0,0.926,0.074,0.0,0.0,2018-03-25,0.196809671,0.204201384,0.184519916,0.185417579,5718.466391866256,2832864.3885518257,4,0
2018-03-27,308,1,0.052,0.8460000000000001,0.102,0.0,0.0,2018-03-26,0.18513837,0.191462068,0.171601115,0.177666231,2615.013403948133,2689016.4027202204,4,0
2018-03-28,309,1,0.044,0.62,0.336,0.0,0.0,2018-03-27,0.177325928,0.178177771,0.154920508,0.154920508,6057.461337156071,2400423.853719147,4,0
2018-03-31,310,0,0.0,1.0,0.0,0.0,0.0,2018-03-30,0.135959812,0.13809412,0.127043253,0.130797414,5082.768051699565,1960798.446926912,4,0
