Date,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close
2021-07-06,302.19558441,321.52096529,302.19558441,320.93480178,2203265497.94,49241956385.46,2021-07-06T00:00:00.000Z,2021-07-06T07:57:09.000Z,2021-07-06T00:00:17.000Z,2021-07-06T23:59:59.999Z
2021-07-05,307.68485488,307.68485488,293.52346453,302.37798013,1504869976.7,46394729480.24,2021-07-05T00:00:00.000Z,2021-07-05T00:00:16.000Z,2021-07-05T17:44:08.000Z,2021-07-05T23:59:59.999Z
2021-07-04,298.1135569,314.71301929,292.78736986,307.73209557,1387395766.17,47216226923.61,2021-07-04T00:00:00.000Z,2021-07-04T21:56:08.000Z,2021-07-04T02:04:08.000Z,2021-07-04T23:59:59.999Z
2021-07-03,287.21559172,302.60586703,283.43401028,298.23711708,1113777296.93,45759384867.05,2021-07-03T00:00:00.000Z,2021-07-03T17:44:09.000Z,2021-07-03T03:48:08.000Z,2021-07-03T23:59:59.999Z
2021-07-02,287.75445634,290.62168295,277.35030177,287.42309381,1133632645.26,44100157948.02,2021-07-02T00:00:00.000Z,2021-07-02T00:13:06.000Z,2021-07-02T10:41:08.000Z,2021-07-02T23:59:59.999Z
2021-07-01,303.52736481,303.52736481,281.57913693,288.21840481,1357794785.51,44222184819.39,2021-07-01T00:00:00.000Z,2021-07-01T00:00:14.000Z,2021-07-01T19:45:07.000Z,2021-07-01T23:59:59.999Z
2021-06-30,300.95879432,304.80137012,281.77801328,303.29587691,1903538447.87,46535565043.08,2021-06-30T00:00:00.000Z,2021-06-30T23:49:11.000Z,2021-06-30T15:46:11.000Z,2021-06-30T23:59:59.999Z
2021-06-29,289.91912998,315.43934449,289.22114693,300.21154806,1946428384.0,46062327531.97,2021-06-29T00:00:00.000Z,2021-06-29T14:57:19.000Z,2021-06-29T00:02:11.000Z,2021-06-29T23:59:59.999Z
2021-06-28,290.81870943,298.72059851,283.9518554,289.53411822,1722578690.64,44424058538.21,2021-06-28T00:00:00.000Z,2021-06-28T16:00:16.000Z,2021-06-28T10:42:17.000Z,2021-06-28T23:59:59.999Z
2021-06-27,279.8653017,291.14892768,270.28990178,290.56701985,1521388055.74,44582539627.57,2021-06-27T00:00:00.000Z,2021-06-27T23:56:10.000Z,2021-06-27T18:10:10.000Z,2021-06-27T23:59:59.999Z
2021-06-26,281.13393957,289.94979266,264.60100417,279.43804329,1921847993.91,42874988513.92,2021-06-26T00:00:00.000Z,2021-06-26T05:08:11.000Z,2021-06-26T08:14:10.000Z,2021-06-26T23:59:59.999Z
2021-06-25,308.58204616,313.97707624,275.83818086,281.6209029,2317971592.53,43209910987.54,2021-06-25T00:00:00.000Z,2021-06-25T00:25:10.000Z,2021-06-25T18:03:14.000Z,2021-06-25T23:59:59.999Z
2021-06-24,296.26393572,316.19077263,281.98470177,308.39704667,2323626592.65,47318252297.41,2021-06-24T00:00:00.000Z,2021-06-24T18:01:11.000Z,2021-06-24T03:50:08.000Z,2021-06-24T23:59:59.999Z
2021-06-23,262.0581816,309.1264337,252.20313781,294.49029442,3170293549.06,45184499010.65,2021-06-23T00:00:00.000Z,2021-06-23T13:31:08.000Z,2021-06-23T00:19:08.000Z,2021-06-23T23:59:59.999Z
2021-06-22,270.79339502,291.02259699,226.29784285,261.81808367,4089344405.16,40171507064.94,2021-06-22T00:00:00.000Z,2021-06-22T03:41:07.000Z,2021-06-22T13:56:08.000Z,2021-06-22T23:59:59.999Z
2021-06-21,339.3266311,341.79935085,269.4336883,270.98443944,2911962314.14,41577927584.85,2021-06-21T00:00:00.000Z,2021-06-21T00:03:07.000Z,2021-06-21T23:57:08.000Z,2021-06-21T23:59:59.999Z
2021-06-20,334.65094846,340.7895113,310.77588753,340.06718574,1756674565.4,52177493482.1,2021-06-20T00:00:00.000Z,2021-06-20T21:02:07.000Z,2021-06-20T12:27:07.000Z,2021-06-20T23:59:59.999Z
2021-06-19,337.55228789,345.45959183,332.09650621,335.71284371,1140833815.8,51509394171.26,2021-06-19T00:00:00.000Z,2021-06-19T12:16:07.000Z,2021-06-19T04:20:07.000Z,2021-06-19T23:59:59.999Z
2021-06-18,353.01335363,357.07427505,328.04733969,336.80968918,1613940591.18,51677686348.8,2021-06-18T00:00:00.000Z,2021-06-18T05:39:07.000Z,2021-06-18T18:56:08.000Z,2021-06-18T23:59:59.999Z
2021-06-17,347.21236551,362.2593968,346.03752161,352.73851932,1379161855.13,54121692902.13,2021-06-17T00:00:00.000Z,2021-06-17T07:42:07.000Z,2021-06-17T00:03:10.000Z,2021-06-17T23:59:59.999Z
2021-06-16,366.81660999,366.81660999,343.64856238,347.03343605,1626149383.51,53246345448.94,2021-06-16T00:00:00.000Z,2021-06-16T00:00:16.000Z,2021-06-16T17:03:13.000Z,2021-06-16T23:59:59.999Z
2021-06-15,372.73683611,379.65985093,363.9350105,373.56615382,2246535807.11,57317337201.97,2021-06-15T00:00:00.000Z,2021-06-15T06:23:08.000Z,2021-06-15T20:05:07.000Z,2021-06-15T23:59:59.999Z
2021-06-14,365.75470614,377.01863325,355.3109424,368.79275866,2271215183.1,56584941353.74,2021-06-14T00:00:00.000Z,2021-06-14T14:31:08.000Z,2021-06-14T12:21:10.000Z,2021-06-14T23:59:59.999Z
2021-06-13,344.0428347,369.05805402,331.11192979,366.64895352,2171880358.78,56256011121.22,2021-06-13T00:00:00.000Z,2021-06-13T21:39:14.000Z,2021-06-13T14:27:15.000Z,2021-06-13T23:59:59.999Z
2021-06-12,345.90171068,348.87858306,325.8177097,343.74102005,2146761410.99,52741180523.38,2021-06-12T00:00:00.000Z,2021-06-12T19:11:09.000Z,2021-06-12T04:59:09.000Z,2021-06-12T23:59:59.999Z
2021-06-11,352.08485099,365.30399878,341.47735438,345.93367393,2269923677.62,53077605761.42,2021-06-11T00:00:00.000Z,2021-06-11T09:31:09.000Z,2021-06-11T23:23:09.000Z,2021-06-11T23:59:59.999Z
2021-06-10,375.66899981,376.95020051,345.51766494,352.18318757,2505012942.16,54036486742.83,2021-06-10T00:00:00.000Z,2021-06-10T00:03:16.000Z,2021-06-10T20:18:16.000Z,2021-06-10T23:59:59.999Z
2021-06-09,352.76592398,378.74135964,334.41908821,375.73467174,3543408535.66,57650059188.42,2021-06-09T00:00:00.000Z,2021-06-09T17:24:09.000Z,2021-06-09T02:19:08.000Z,2021-06-09T23:59:59.999Z
2021-06-08,358.16544378,365.92319039,320.23799874,354.00137418,4491122306.87,54315456382.01,2021-06-08T00:00:00.000Z,2021-06-08T01:20:10.000Z,2021-06-08T15:22:09.000Z,2021-06-08T23:59:59.999Z
2021-06-07,393.6546725,407.37567155,355.97546517,357.31021714,2927240961.7,54823141744.19,2021-06-07T00:00:00.000Z,2021-06-07T01:49:08.000Z,2021-06-07T21:16:08.000Z,2021-06-07T23:59:59.999Z
2021-06-06,390.23672433,400.0411756,382.34496105,393.82021338,2101917654.52,60424976235.95,2021-06-06T00:00:00.000Z,2021-06-06T02:48:10.000Z,2021-06-06T14:01:08.000Z,2021-06-06T23:59:59.999Z
2021-06-05,390.95879277,425.90275396,375.06749194,390.43184585,3956143113.4,59905089190.28,2021-06-05T00:00:00.000Z,2021-06-05T07:16:08.000Z,2021-06-05T21:35:08.000Z,2021-06-05T23:59:59.999Z
2021-06-04,428.18736284,428.44313513,366.27483585,391.39531064,4951450794.8,60052916383.55,2021-06-04T00:00:00.000Z,2021-06-04T00:01:09.000Z,2021-06-04T07:19:08.000Z,2021-06-04T23:59:59.999Z
2021-06-03,401.76082269,432.30810305,392.03316525,427.80792961,4370188399.09,65639810000.17,2021-06-03T00:00:00.000Z,2021-06-03T10:38:09.000Z,2021-06-03T02:49:09.000Z,2021-06-03T23:59:59.999Z
2021-06-02,362.36086162,418.66512817,350.95679212,401.26231473,4486850584.48,61566839406.01,2021-06-02T00:00:00.000Z,2021-06-02T15:24:18.000Z,2021-06-02T01:11:11.000Z,2021-06-02T23:59:59.999Z
2021-06-01,353.78253385,364.32012482,340.47424308,362.79464562,3425775257.07,55664633493.59,2021-06-01T00:00:00.000Z,2021-06-01T00:58:10.000Z,2021-06-01T08:48:09.000Z,2021-06-01T23:59:59.999Z
2021-05-31,325.80812767,355.97714624,307.94402224,354.32934483,3865691845.31,54365777869.47,2021-05-31T00:00:00.000Z,2021-05-31T23:44:11.000Z,2021-05-31T03:55:11.000Z,2021-05-31T23:59:59.999Z
2021-05-30,305.04256847,337.74235997,292.8523455,325.78403859,3246314972.74,49985988837.23,2021-05-30T00:00:00.000Z,2021-05-30T12:00:07.000Z,2021-05-30T00:49:09.000Z,2021-05-30T23:59:59.999Z
2021-05-29,328.98684605,346.92395574,296.57073709,305.05216646,3070017878.49,46805037635.62,2021-05-29T00:00:00.000Z,2021-05-29T03:25:09.000Z,2021-05-29T19:31:09.000Z,2021-05-29T23:59:59.999Z
2021-05-28,369.83569375,373.31322554,313.72301496,329.87991146,4482824807.47,50614430477.82,2021-05-28T00:00:00.000Z,2021-05-28T00:20:11.000Z,2021-05-28T11:54:10.000Z,2021-05-28T23:59:59.999Z
2021-05-27,379.69347861,387.4900859,340.89082854,367.65579371,3965850349.82,56410493527.09,2021-05-27T00:00:00.000Z,2021-05-27T14:08:11.000Z,2021-05-27T03:10:11.000Z,2021-05-27T23:59:59.999Z
2021-05-26,343.53198085,387.76518442,337.05697876,379.85430638,4502557689.44,58282146665.28,2021-05-26T00:00:00.000Z,2021-05-26T08:03:18.000Z,2021-05-26T00:30:16.000Z,2021-05-26T23:59:59.999Z
2021-05-25,345.48985149,374.5971934,307.72945631,344.11397236,5656677341.13,52798403677.4,2021-05-25T00:00:00.000Z,2021-05-25T01:03:07.000Z,2021-05-25T10:42:16.000Z,2021-05-25T23:59:59.999Z
2021-05-24,261.11954259,350.27310889,258.62269993,345.30963601,6066277282.49,52981857815.21,2021-05-24T00:00:00.000Z,2021-05-24T20:15:08.000Z,2021-05-24T01:15:08.000Z,2021-05-24T23:59:59.999Z
2021-05-23,300.03543551,313.52515825,213.51646671,262.94567329,5336233745.55,40344516407.1,2021-05-23T00:00:00.000Z,2021-05-23T01:19:07.000Z,2021-05-23T16:44:07.000Z,2021-05-23T23:59:59.999Z
2021-05-22,326.79778389,335.73473816,285.35342362,299.50409384,3871242831.9,45953780781.93,2021-05-22T00:00:00.000Z,2021-05-22T02:19:08.000Z,2021-05-22T05:32:07.000Z,2021-05-22T23:59:59.999Z
2021-05-21,391.54157346,415.70672335,275.39268084,326.29632017,6291181865.08,50064589684.89,2021-05-21T00:00:00.000Z,2021-05-21T00:44:08.000Z,2021-05-21T21:20:08.000Z,2021-05-21T23:59:59.999Z
2021-05-20,335.5567359,424.29425366,286.08944453,393.61277044,7093839295.08,60393147664.33,2021-05-20T00:00:00.000Z,2021-05-20T13:22:08.000Z,2021-05-20T01:13:08.000Z,2021-05-20T23:59:59.999Z
2021-05-19,508.86273288,515.7165641,283.45369706,339.02548616,8779943654.3,52017662499.0,2021-05-19T00:00:00.000Z,2021-05-19T00:15:08.000Z,2021-05-19T13:11:08.000Z,2021-05-19T23:59:59.999Z
2021-05-18,511.39199819,534.17788324,496.97856037,508.02230499,3548216901.88,77947333994.64,2021-05-18T00:00:00.000Z,2021-05-18T06:15:07.000Z,2021-05-18T14:40:07.000Z,2021-05-18T23:59:59.999Z
2021-05-17,564.44553182,564.44553182,485.99707135,511.96439791,5123430658.74,78552180732.26,2021-05-17T00:00:00.000Z,2021-05-17T00:00:14.000Z,2021-05-17T04:07:07.000Z,2021-05-17T23:59:59.999Z
2021-05-16,562.64894052,606.00341593,535.0573583,562.82985597,4047395255.16,86356615319.47,2021-05-16T00:00:00.000Z,2021-05-16T10:47:08.000Z,2021-05-16T20:52:08.000Z,2021-05-16T23:59:59.999Z
2021-05-15,602.55439842,610.51414479,561.16836697,563.04166633,3480395174.25,86389113996.68,2021-05-15T00:00:00.000Z,2021-05-15T02:36:08.000Z,2021-05-15T19:31:08.000Z,2021-05-15T23:59:59.999Z
2021-05-14,570.96052052,614.48539727,567.03473046,603.12827135,3735474447.7,92539717935.55,2021-05-14T00:00:00.000Z,2021-05-14T15:31:08.000Z,2021-05-14T00:02:10.000Z,2021-05-14T23:59:59.999Z
2021-05-13,592.9545907,632.97068085,530.23820815,571.43453452,7417114170.45,87676856076.86,2021-05-13T00:00:00.000Z,2021-05-13T07:00:07.000Z,2021-05-13T17:36:13.000Z,2021-05-13T23:59:59.999Z
2021-05-12,671.77884734,684.13768733,588.18519356,588.18519356,4311561442.3,90246958220.91,2021-05-12T00:00:00.000Z,2021-05-12T03:55:10.000Z,2021-05-12T23:59:10.000Z,2021-05-12T23:59:59.999Z
2021-05-11,631.24062951,672.459393,623.24981269,672.33394593,4865455319.38,103158145075.7,2021-05-11T00:00:00.000Z,2021-05-11T23:55:10.000Z,2021-05-11T01:31:07.000Z,2021-05-11T23:59:59.999Z
