Date,Price,market_cap,Volume
2019-07-22,0.006699509936716526,0.0,525498.9137221858
2019-07-23,0.006507426092867808,0.0,216160.23457012523
2019-07-24,0.006443089338763512,0.0,197720.46595437592
2019-07-25,0.0067811148235346775,0.0,241989.16820315074
2019-07-26,0.006800520954655489,0.0,234037.81469587234
2019-07-27,0.007166171736489357,0.0,377376.7619598719
2019-07-28,0.006676766562647076,0.0,1672878.0688278642
2019-07-29,0.006613492781988533,0.0,1485257.6491167622
2019-07-30,0.006761152641077427,0.0,812645.5571314193
2019-07-31,0.006708001362748098,0.0,814205.2380441043
2019-08-01,0.006842831191207796,0.0,883194.288940412
2019-08-02,0.0067591428858161705,0.0,1073225.8096258752
2019-08-03,0.006502272759484335,0.0,1652407.70146595
2019-08-04,0.0064891740889573,0.0,1341761.28243697
2019-08-05,0.006035948528149189,0.0,2351681.1881766645
2019-08-06,0.005980907950197166,0.0,966388.7014792729
2019-08-07,0.005564316928435799,0.0,932587.6503264208
2019-08-08,0.005763102432721993,0.0,1183009.890829111
2019-08-09,0.005517208127575384,0.0,969155.6800153978
2019-08-10,0.005466549379340083,0.0,1218441.9077803083
2019-08-11,0.005238810117952359,0.0,912250.528143939
2019-08-12,0.005392172683832888,0.0,681553.0093763988
2019-08-13,0.005089364247777031,0.0,963351.2226396224
2019-08-14,0.005156852677793787,0.0,1140876.9351997795
2019-08-15,0.004730343562485275,0.0,824554.0396409517
2019-08-16,0.004602509802555683,0.0,945170.4859973176
2019-08-17,0.004601805796785259,0.0,804662.6758120977
2019-08-18,0.0047458687839275855,0.0,1102252.4702606301
2019-08-19,0.0047463411328876395,0.0,1363546.0252322732
2019-08-20,0.004893129273825673,0.0,1193032.719631016
2019-08-21,0.0048703254629098745,0.0,2212866.8027109485
2019-08-22,0.004525092472691288,0.0,1221329.5115614445
2019-08-23,0.004580335083391706,0.0,996548.9992565128
2019-08-24,0.004631483502857911,0.0,1085939.2154079615
2019-08-25,0.004433082263831298,0.0,1178196.9629504404
2019-08-26,0.004539898297527545,0.0,1611703.0271647372
2019-08-27,0.0045418347219974755,0.0,1530300.988450452
2019-08-28,0.004386668212807838,0.0,1049123.0204481878
2019-08-29,0.004180750288302373,0.0,1889770.03363761
2019-08-30,0.00447744610394373,0.0,3326768.546386573
2019-08-31,0.0044239740068577425,0.0,3731615.9567269445
2019-09-01,0.004555342274803707,0.0,11810328.207619678
2019-09-02,0.0044725102835446486,0.0,787909.7160195372
2019-09-03,0.004642761640860919,0.0,839655.3291857744
2019-09-04,0.004851893996127062,0.0,1805637.1909403892
2019-09-05,0.004727892031091917,0.0,3562806.8541902904
2019-09-06,0.00469902317800591,0.0,3622474.722285284
2019-09-07,0.0046179685070342254,0.0,6344411.574969797
2019-09-08,0.004696902403168677,0.0,11617416.80430309
2019-09-09,0.004690441476506981,0.0,18573748.28099019
2019-09-10,0.004705001455805167,0.0,18731624.570076626
2019-09-11,0.004850435528299592,0.0,55847685.440225005
2019-09-12,0.004756628252718255,0.0,13221800.196908405
2019-09-13,0.004731444344199365,0.0,10710599.167239418
2019-09-14,0.0046922034955967406,0.0,19480101.57293244
2019-09-15,0.00469112028392959,0.0,1213853.0270537438
2019-09-16,0.004813303113875021,0.0,1281687.9982888934
2019-09-17,0.0047378076896224496,0.0,23815132.1054125
2019-09-18,0.004663600795754569,0.0,15771915.313065942
2019-09-19,0.00458604679176379,0.0,19334647.886442233
2019-09-20,0.00464682093344498,0.0,15341060.913201477
2019-09-21,0.004588625685192625,0.0,22559437.245901655
2019-09-22,0.004397765317206128,0.0,10766500.483028796
2019-09-23,0.004404873159261345,0.0,1499238.1390057055
2019-09-24,0.004373240994866525,0.0,15884769.069769964
2019-09-25,0.003832553779296596,0.0,14282052.586840577
2019-09-26,0.0035750749237682816,0.0,14084136.604228642
2019-09-27,0.003565112262840208,0.0,14084566.864597166
2019-09-28,0.0036237514307048053,0.0,13571857.501196494
2019-09-29,0.003530041048809501,0.0,13393854.907583904
2019-09-30,0.00351361651339741,0.0,2598842.0858216695
2019-10-01,0.0035321630447291814,0.0,3068936.6549969963
2019-10-02,0.0035573791178588102,0.0,965180.6179729261
2019-10-03,0.0035573791178588102,0.0,965180.6179729261
2019-10-04,0.0034889277087597256,0.0,1256887.8657393802
2019-10-05,0.0034713397165850412,0.0,1233144.5832623548
2019-10-06,0.0033991614334197276,0.0,1008495.9365327014
2019-10-07,0.003347521980994885,0.0,1248505.4343860368
2019-10-08,0.0034196275792709933,0.0,1213423.527589689
2019-10-09,0.003417439562927728,0.0,1247186.9908537432
2019-10-10,0.003629212640596173,0.0,1919818.9301624408
2019-10-11,0.0035491220171656244,0.0,1786452.849432234
