Date,Open,High,Low,Close,Volume,Market Cap
2021-06-27,sty.92,02.lip,sty.92,02.lip,0,22200000
2021-06-28,02.lip,02.pa�,02.mar,02.maj,0,23100000
2021-06-29,02.cze,lut.18,02.maj,lut.14,0,23900000
2021-06-30,lut.14,lut.15,sty.93,sty.98,0,23100000
2021-07-01,sty.98,sty.98,sty.62,sty.74,1,19300000
2021-07-02,sty.73,sty.75,sty.69,sty.75,0,19400000
2021-07-03,sty.75,sty.80,sty.73,sty.79,0,19900000
2021-07-04,sty.79,sty.86,sty.78,sty.83,0,20500000
2021-07-05,sty.81,sty.88,sty.78,sty.84,0,20700000
2021-07-06,sty.84,sty.90,sty.75,sty.86,0,20900000
2021-07-07,sty.86,sty.90,sty.84,sty.84,0,21100000
2021-07-08,sty.84,sty.84,sty.76,sty.79,0,20100000
2021-07-09,sty.79,sty.85,sty.76,sty.84,0,20300000
2021-07-10,sty.84,sty.86,sty.74,sty.76,1,20100000
2021-07-11,sty.76,sty.81,sty.75,sty.80,0,19900000
2021-07-12,sty.80,02.cze,sty.79,sty.99,5,21700000
2021-07-13,sty.99,2.00,sty.94,sty.96,0,22200000
2021-07-14,sty.96,sty.96,sty.81,sty.87,0,21200000
2021-07-15,sty.87,sty.89,sty.69,sty.71,0,20200000
2021-07-16,sty.72,sty.83,sty.68,sty.79,0,19600000
2021-07-17,sty.79,sty.80,sty.64,sty.65,0,19100000
2021-07-18,sty.65,sty.69,sty.64,sty.66,2,18700000
2021-07-19,sty.66,sty.66,sty.60,sty.61,0,18400000
2021-07-20,sty.61,sty.62,sty.54,sty.56,0,17600000
2021-07-21,sty.56,06.lip,sty.27,06.cze,27,59400000
2021-07-22,06.kwi,06.gru,maj.75,maj.78,0,67500000
2021-07-23,maj.78,maj.98,maj.74,maj.98,0,65400000
2021-07-24,maj.99,cze.14,maj.97,06.lis,0,68100000
2021-07-25,cze.13,cze.23,mar.27,mar.35,12,65000000
2021-07-26,mar.35,mar.83,mar.35,mar.55,0,41000000
2021-07-27,mar.54,mar.56,sty.56,sty.68,0,20200000
2021-07-28,sty.68,sty.74,sty.66,sty.71,0,19200000
2021-07-29,sty.71,sty.73,sty.69,sty.71,0,19200000
2021-07-30,sty.71,sty.80,sty.65,sty.80,0,19100000
2021-07-31,sty.80,sty.80,sty.76,sty.78,0,20000000
2021-08-01,sty.77,sty.81,sty.70,sty.71,0,20000000
2021-08-02,sty.71,sty.73,sty.66,sty.67,19,19100000
2021-08-03,sty.67,sty.69,sty.56,sty.63,0,18500000
2021-08-04,sty.63,sty.71,sty.61,sty.70,0,18600000
2021-08-05,sty.70,sty.86,sty.68,sty.84,0,19800000
2021-08-06,sty.84,sty.94,sty.80,sty.93,0,21000000
2021-08-07,sty.93,02.cze,sty.92,02.cze,255,22500000
2021-08-08,02.cze,02.wrz,02.sty,02.lut,0,23100000
2021-08-09,02.mar,lut.15,sty.98,lut.14,0,23400000
2021-08-10,lut.14,lut.15,sty.97,2.00,0,23300000
2021-08-11,2.00,02.maj,sty.99,02.sty,0,22800000
2021-08-12,2.00,02.mar,sty.85,sty.95,0,22200000
2021-08-13,sty.95,02.pa�,sty.95,02.pa�,0,22800000
2021-08-14,02.wrz,02.lis,02.mar,02.lip,0,23300000
2021-08-15,02.lip,02.sie,sty.93,02.cze,0,23000000
2021-08-16,02.lip,02.pa�,sty.97,02.lut,0,23200000
2021-08-17,02.lut,02.cze,sty.96,sty.96,0,22800000
2021-08-18,sty.97,2.00,sty.87,sty.97,0,22300000
2021-08-19,sty.97,02.cze,sty.94,02.maj,0,22400000
2021-08-20,02.maj,lut.16,sty.95,lut.16,0,23300000
2021-08-21,lut.17,lut.30,lut.14,lut.24,3,25100000
2021-08-22,lut.23,lut.26,lut.21,lut.26,0,25200000
2021-08-23,lut.26,lut.31,lut.25,lut.27,0,25700000
2021-08-24,lut.26,lut.27,02.lip,02.lip,0,24100000
2021-08-25,02.sie,lut.25,02.maj,lut.24,0,23800000
2021-08-26,lut.24,lut.24,sty.89,sty.91,38,23100000
2021-08-27,sty.90,sty.93,sty.80,sty.87,0,20900000
2021-08-28,sty.88,lut.21,sty.87,lut.20,0,22500000
2021-08-29,lut.20,lut.23,lut.16,lut.20,19,24700000
2021-08-30,lut.19,lut.20,02.sty,02.sty,0,23300000
2021-08-31,02.sty,02.maj,2.00,02.lut,0,22800000
2021-09-01,02.sty,02.wrz,sty.99,02.wrz,0,23000000
2021-09-02,lut.13,lut.15,02.lis,02.lis,0,23900000
2021-09-03,02.lis,lut.24,02.lip,lut.14,0,24200000
2021-09-04,lut.14,lut.27,02.gru,lut.24,173,25000000
2021-09-05,lut.24,lut.33,lut.22,lut.32,0,25500000
2021-09-06,lut.32,lut.37,lut.20,lut.36,0,26200000
2021-09-07,lut.36,lut.37,02.lut,02.pa�,0,25300000
2021-09-08,02.pa�,02.gru,2.00,02.lip,0,23400000
2021-09-09,02.lip,02.gru,02.maj,02.sie,260,23500000
2021-09-10,02.sie,02.lis,sty.99,02.sty,0,23200000
2021-09-11,02.lut,02.cze,02.sty,02.mar,0,23000000
2021-09-12,02.mar,02.sie,02.sty,02.lip,0,23100000
2021-09-13,02.lip,02.sie,sty.57,sty.61,217,19400000
2021-09-14,sty.61,sty.69,sty.61,sty.69,0,18600000
2021-09-15,sty.69,lut.17,sty.69,lut.16,14,23500000
2021-09-16,lut.16,lut.17,02.gru,lut.15,0,24300000
2021-09-17,lut.14,lut.16,02.lis,02.gru,0,24100000
2021-09-18,02.gru,lut.19,sty.92,sty.93,176,24300000
2021-09-19,sty.93,sty.93,sty.88,sty.89,0,21500000
2021-09-20,sty.89,sty.89,sty.71,sty.72,0,20200000
2021-09-21,sty.72,sty.74,sty.61,sty.62,0,19200000
2021-09-22,sty.63,sty.76,sty.63,sty.74,0,19200000
2021-09-23,sty.74,sty.77,sty.66,sty.70,0,19500000
2021-09-24,sty.71,sty.72,sty.56,sty.71,107,18900000
2021-09-25,sty.71,sty.72,sty.67,sty.71,0,19200000
2021-09-26,sty.71,sty.76,sty.64,sty.73,0,19300000
2021-09-27,sty.73,sty.78,sty.61,sty.61,101,19100000
2021-09-28,sty.60,sty.69,sty.58,sty.64,0,18500000
2021-09-29,sty.64,sty.70,sty.64,sty.66,0,18900000
2021-09-30,sty.66,sty.76,sty.66,sty.75,0,19500000
2021-10-01,sty.75,sty.92,sty.73,sty.91,0,20700000
2021-10-02,sty.91,sty.92,sty.89,sty.90,0,21500000
2021-10-03,sty.90,sty.95,sty.88,sty.91,382,21500000
2021-10-04,sty.91,sty.96,sty.86,sty.95,0,21600000
2021-10-05,sty.95,02.maj,sty.94,02.kwi,0,22400000
2021-10-06,02.kwi,lut.21,sty.99,lut.20,0,23500000
2021-10-07,lut.20,lut.20,lut.14,lut.14,0,24400000
2021-10-08,lut.14,lut.22,lut.14,lut.15,0,24500000
2021-10-09,lut.15,lut.20,lut.14,lut.19,0,24600000
2021-10-10,lut.19,lut.23,lut.16,lut.18,0,24800000
2021-10-11,lut.18,lut.29,lut.17,lut.27,0,25400000
2021-10-12,lut.28,lut.28,lut.17,lut.24,0,25400000
2021-10-13,lut.24,lut.30,lut.18,lut.29,0,25300000
2021-10-14,lut.29,lut.33,lut.27,lut.29,0,26000000
2021-10-15,lut.29,lut.48,lut.18,lut.20,410,26600000
2021-10-16,lut.20,lut.22,lut.15,lut.19,0,24700000
2021-10-17,lut.19,lut.21,lut.13,lut.21,0,24600000
2021-10-18,lut.21,lut.24,02.lis,lut.18,12,24700000
2021-10-19,lut.18,lut.25,sty.29,sty.30,1,23100000
2021-10-20,sty.30,sty.35,sty.29,sty.33,0,14800000
2021-10-21,sty.33,sty.34,sty.26,sty.26,0,14700000
2021-10-22,sty.26,lut.54,sty.26,lut.43,7,27900000
2021-10-23,lut.43,lut.47,lut.40,lut.45,0,27600000
2021-10-24,lut.45,lut.46,lut.39,lut.43,0,27400000
2021-10-25,lut.43,lut.54,lut.43,lut.52,0,28300000
2021-10-26,lut.52,lut.53,lut.31,lut.41,0,27700000
2021-10-27,lut.41,lut.45,lut.33,lut.34,0,26900000
2021-10-28,lut.34,lut.38,lut.27,lut.33,58,26500000
2021-10-29,lut.33,lut.42,lut.32,lut.40,0,26800000
2021-10-30,lut.40,lut.40,lut.35,lut.38,0,26800000
2021-10-31,lut.38,lut.40,lut.32,lut.36,0,26600000
2021-11-01,lut.36,lut.40,lut.30,lut.35,0,26600000
2021-11-02,lut.35,lut.47,lut.25,lut.43,0,27100000
2021-11-03,lut.43,lut.44,lut.38,lut.42,0,27300000
2021-11-04,lut.42,lut.43,lut.34,lut.36,0,26900000
2021-11-05,lut.37,lut.40,lut.34,lut.35,0,26700000
2021-11-06,lut.35,lut.37,lut.32,lut.36,0,26500000
2021-11-07,lut.37,lut.43,lut.36,lut.43,0,27000000
2021-11-08,lut.43,lut.60,lut.43,lut.60,0,28600000
2021-11-09,lut.60,lut.63,lut.56,lut.58,0,29300000
2021-11-10,lut.58,lut.59,lut.34,lut.37,160,28400000
2021-11-11,lut.37,lut.39,lut.34,lut.37,0,26700000
2021-11-12,lut.37,lut.39,lut.28,lut.34,0,26400000
2021-11-13,lut.34,lut.35,lut.20,lut.23,0,25800000
2021-11-14,lut.23,lut.38,lut.23,lut.38,0,25800000
2021-11-15,lut.39,lut.41,lut.32,lut.33,0,26800000
2021-11-16,lut.32,lut.32,02.cze,02.wrz,0,24400000
2021-11-17,02.wrz,lut.22,02.kwi,lut.20,0,24100000
2021-11-18,lut.20,lut.22,02.lip,02.sie,0,24300000
2021-11-19,02.sie,lut.13,02.mar,02.gru,0,23600000
2021-11-20,02.gru,lut.18,02.pa�,lut.18,0,24200000
2021-11-21,lut.18,lut.18,02.mar,02.kwi,0,23600000
2021-11-22,02.kwi,lut.15,sty.97,02.cze,0,23200000
2021-11-23,02.maj,02.lis,02.kwi,02.pa�,0,23400000
2021-11-24,02.pa�,02.lis,02.kwi,02.wrz,0,23400000
2021-11-25,02.wrz,lut.15,sty.29,sty.30,2,19900000
2021-11-26,sty.30,sty.30,sty.18,sty.18,0,13800000
2021-11-27,sty.18,sty.21,sty.18,sty.20,0,13600000
2021-11-28,sty.20,sty.26,sty.13,sty.26,0,13400000
2021-11-29,sty.26,sty.29,sty.25,sty.27,0,14300000
2021-11-30,sty.27,sty.30,sty.23,sty.25,15,14200000
2021-12-01,sty.25,sty.30,sty.25,sty.26,0,14300000
2021-12-02,sty.26,sty.26,sty.23,sty.24,0,14100000
2021-12-03,sty.24,sty.26,sty.17,sty.18,0,13900000
2021-12-04,sty.18,sty.18,0.9979125,01.sie,0,12200000
2021-12-05,01.sie,01.wrz,01.maj,01.sie,0,12200000
2021-12-06,01.wrz,01.gru,01.kwi,01.lis,0,12100000
2021-12-07,01.lis,sty.14,01.pa�,01.lis,0,12700000
2021-12-08,01.lis,01.gru,01.sie,01.lis,0,12500000
2021-12-09,01.lis,01.gru,01.kwi,01.maj,0,12200000
2021-12-10,01.maj,01.wrz,01.kwi,01.kwi,0,12000000
2021-12-11,01.kwi,01.wrz,01.mar,01.wrz,5,12100000
2021-12-12,01.wrz,01.lis,01.lip,01.pa�,0,12300000
2021-12-13,01.pa�,01.pa�,01.lut,01.mar,0,12000000
2021-12-14,01.mar,01.cze,01.lut,01.cze,11,11700000
2021-12-15,01.cze,01.wrz,01.mar,01.lip,0,12000000
2021-12-16,01.lip,01.sie,01.maj,01.maj,0,12100000
2021-12-17,01.maj,01.cze,01.sty,01.lut,0,11700000
2021-12-18,01.lut,01.kwi,1.00,01.mar,0,11600000
2021-12-19,01.mar,01.cze,01.lut,01.mar,0,11700000
2021-12-20,01.mar,01.kwi,1.00,01.mar,0,11500000
2021-12-21,01.mar,01.sie,01.mar,01.sie,0,12000000
2021-12-22,01.sie,01.wrz,01.lip,01.lip,0,12200000
2021-12-23,01.lip,sty.13,01.cze,01.gru,0,12200000
2021-12-24,01.gru,sty.14,01.lis,01.gru,0,12700000
2021-12-25,01.gru,01.gru,01.lis,01.lis,0,12600000
2021-12-26,01.lis,01.gru,01.wrz,01.gru,0,12500000
2022-03-04,0.9013171,0.9030399,0.8498502,0.8589700,0,9900000
2022-03-05,0.8592814,0.8678550,0.8523718,0.8648923,0,9700000
2022-03-06,0.8647750,0.8696979,0.8408580,0.8439628,0,9700000
2022-03-07,0.8442734,0.8653231,0.8226303,0.8364027,0,9500000
2022-03-08,0.8364736,0.8624321,0.8360604,0.8511391,0,9600000
2022-03-09,0.8513616,0.9292904,0.8509714,0.9187453,0,10300000
2022-03-10,0.9179411,0.9192809,0.8097147,0.8222550,0,9600000
2022-03-11,0.8217741,0.8332492,0.8006237,0.8099043,0,9200000
2022-03-12,0.8097207,0.8193653,0.8093809,0.8114825,10,9200000
2022-03-13,0.8104499,0.8179597,0.7897278,0.7913724,0,9200000
2022-03-14,0.7908377,0.8269711,0.7886798,0.8255476,0,9100000
2022-03-15,0.8270395,0.8726657,0.8091488,0.8635159,0,9600000
2022-03-16,0.8633780,0.9052557,0.8576616,0.9010764,0,10000000
2022-03-17,0.9013330,0.9049091,0.8208257,0.8251634,6,10000000
2022-03-18,0.8247204,0.8883939,0.8138386,0.8809285,0,9600000
2022-03-19,0.8805595,0.8907794,0.8754236,0.8887720,0,10000000
2022-03-20,0.8887720,0.8887720,0.8691832,0.8711618,0,10000000
2022-03-21,0.8712292,0.8782305,0.8614674,0.8700792,0,9800000
2022-03-22,0.8692101,0.9126718,0.8675389,0.8977681,0,10100000
2022-03-23,0.8978991,0.9081246,0.8868482,0.9081246,0,10100000
2022-03-24,0.9080002,0.9351671,0.9043999,0.9301502,0,10400000
2022-03-25,0.9301502,0.9537049,0.9274966,0.9395252,0,10600000
2022-03-26,0.9394080,0.9479137,0.9360520,0.9429499,0,10600000
2022-03-27,0.9432411,0.9922258,0.9384845,0.9842953,0,10800000
2022-03-28,0.9841594,1.00,0.8433612,0.8530385,1,9900000
2022-03-29,0.8536199,0.8681104,0.8524180,0.8591341,0,9700000
2022-03-30,0.8584466,0.8596622,0.8432395,0.8522402,0,9700000
2022-03-31,0.8516418,0.8967353,0.8509160,0.8651418,0,9800000
2022-04-01,0.8647737,0.8850686,0.8437838,0.8789247,0,9800000
2022-04-02,0.8784979,0.8913264,0.8634109,0.8641863,0,9900000
2022-04-03,0.8643356,0.8907781,0.8597666,0.8753305,0,9900000
2022-04-04,0.8742904,0.8749667,0.8140678,0.8384171,9,9400000
2022-04-05,0.8380408,0.8477395,0.8217214,0.8220270,0,9400000
2022-04-06,0.8207904,0.8207904,0.7775686,0.7780557,0,9100000
2022-04-07,0.7779668,0.7892617,0.7730298,0.7832157,0,8800000
2022-04-08,0.7824239,0.7898122,0.7600219,0.7621309,0,8800000
2022-04-09,0.7627232,0.7695381,0.7603502,0.7693352,0,8600000
2022-04-10,0.7692395,0.7796771,0.7559060,0.7610100,0,8700000
2022-04-11,0.7603565,0.7637043,0.7106138,0.7123188,0,8400000
2022-04-12,0.7135847,0.7304655,0.7097716,0.7184205,0,8100000
2022-04-13,0.7198087,0.7446715,0.7035855,0.7409124,0,8200000
2022-04-14,0.7404551,0.7459088,0.7036620,0.7198771,0,8300000
2022-04-15,0.7199635,0.7301952,0.7173518,0.7296228,0,8200000
2022-04-16,0.7296373,0.7314665,0.7227671,0.7272769,0,8200000
2022-04-17,0.7270045,0.7298885,0.7140883,0.7157114,0,8200000
2022-04-18,0.7150650,0.7377375,0.6982799,0.7328495,0,8100000
2022-04-19,0.7329027,0.7470195,0.6078719,0.6094625,14,8300000
2022-04-20,0.6091678,0.6179100,0.4178026,0.4213544,74,6300000
2022-04-21,0.4213123,0.4366178,0.4091578,0.4133375,0,4800000
2022-04-22,0.4127493,0.4156316,0.4015221,0.4059105,0,4600000
2022-04-23,0.4055665,0.4078363,0.4022720,0.4027320,0,4600000
2022-04-24,0.4028658,0.4065494,0.4006500,0.4030759,0,4600000
2022-04-25,0.4031644,0.4126630,0.3918549,0.4122884,0,4500000
2022-04-26,0.4123124,0.4150199,0.3804260,0.3821809,0,4600000
2022-04-27,0.3821693,0.3954558,0.3811838,0.3930460,9,4400000
2022-04-28,0.3929077,0.4421891,0.3927135,0.4374523,6,4900000
2022-04-29,0.4373184,0.4382055,0.3074447,0.3099635,0,4100000
2022-04-30,0.3100129,0.3113058,0.3075160,0.3078659,0,3500000
2022-05-01,0.3078659,0.3105166,0.3024532,0.3085045,0,3500000
2022-05-02,0.3086791,0.3135866,0.3064806,0.3093696,0,3500000
2022-05-03,0.3093465,0.3100887,0.3016813,0.3030007,0,3500000
2022-05-04,0.3029727,0.3202704,0.3027829,0.3186705,0,3500000
2022-05-05,0.3186923,0.3193943,0.2883699,0.2935932,0,3500000
2022-05-06,0.2934625,0.2938688,0.2851514,0.2892710,0,3300000
2022-05-07,0.2892678,0.2902867,0.2809105,0.2849714,0,3300000
2022-05-08,0.2848808,0.2848808,0.2721849,0.2732238,0,3100000
2022-05-09,0.2734746,0.6016176,0.2662343,0.5431005,264,5100000
2022-05-10,0.5424223,0.5843022,0.5366985,0.5563155,0,6400000
2022-05-11,0.5567276,0.5736631,0.5060211,0.5201834,0,6200000
2022-05-12,0.5231119,0.5398518,0.4817333,0.5224902,0,5800000
2022-05-13,0.5210129,0.5549187,0.5174123,0.5258258,0,6100000
2022-05-14,0.5254967,0.5418604,0.5159791,0.5405306,0,6000000
2022-05-15,0.5398508,0.5620782,0.5303761,0.5620782,0,6100000
2022-05-16,0.5615550,0.5615550,0.5253314,0.5363275,0,6100000
2022-05-17,0.5362596,0.5508505,0.5177439,0.5177439,9,6100000
2022-05-18,0.5178758,0.5208715,0.2299732,0.2299732,0,5200000
2022-05-19,0.2301043,0.2434518,0.2297964,0.2426975,0,2700000
2022-05-20,0.2423841,0.2453486,0.2304269,0.2337188,0,2700000
2022-05-21,0.2335369,0.2366380,0.2325857,0.2356271,0,2700000
2022-05-22,0.2356007,0.2432617,0.2344072,0.2428602,0,2700000
2022-05-23,0.2424743,0.2448000,0.2322702,0.2329684,0,2700000
2022-05-24,0.2330390,0.2380049,0.2305218,0.2373316,0,2700000
2022-05-25,0.2372917,0.2413241,0.2351720,0.2365824,0,2700000
2022-05-26,0.2365478,0.2421535,0.2265420,0.2403451,1,2700000
2022-05-27,0.2399831,0.2407219,0.2322442,0.2346884,0,2700000
2022-05-28,0.2347514,0.2391919,0.2343398,0.2381656,0,2700000
2022-05-29,0.2380797,0.2420853,0.2366616,0.2414989,0,2700000
2022-05-30,0.2414959,0.2609505,0.2406095,0.2602467,0,2800000
2022-05-31,0.2601372,0.2644619,0.2560612,0.2612305,3,2900000
2022-06-01,0.2612695,0.2621105,0.2426019,0.2447123,0,2900000
2022-06-02,0.2445554,0.2512037,0.2434568,0.2501967,0,2800000
2022-06-03,0.2501154,0.5371857,0.2412227,0.5348070,31,3100000
2022-06-04,0.5347511,0.9788352,0.2465612,0.2491438,15,4500000
2022-06-05,0.2492402,0.2532121,0.2471919,0.2516798,4,2800000
2022-06-06,0.2516366,0.2664968,0.2516366,0.2637216,4,3000000
2022-06-07,0.2636422,0.2647104,0.2464838,0.2620954,0,2900000
2022-06-08,0.2620217,0.6064536,0.2526652,0.6043046,6,3100000
2022-06-09,0.6043446,0.6124802,0.6005210,0.6020973,6,6800000
2022-06-10,0.6019308,0.6039802,0.5796015,0.5817936,0,6700000
2022-06-11,0.5817809,0.5880413,0.5650652,0.5676151,0,6500000
2022-06-12,0.5680936,0.5709724,0.2266161,0.2266161,0,5800000
2022-06-13,0.2259136,0.2269541,0.1875794,0.1903119,0,2300000
2022-06-14,0.1902086,0.1943346,0.1775006,0.1880061,0,2100000
2022-06-15,0.1873114,0.1922029,0.1707581,0.1912092,3,2000000
2022-06-16,0.1914668,0.1939415,0.1721639,0.1730554,3,2100000
2022-06-17,0.1729796,0.5921254,0.1725374,0.5705355,3,5800000
2022-06-18,0.5707900,0.5774667,0.4930511,0.5300173,3,6100000
2022-06-19,0.5288445,0.5769862,0.5045484,0.5731057,0,6100000
2022-06-20,0.5736391,0.5736464,0.3766644,0.3919395,4,4700000
2022-06-21,0.3913069,0.7129496,0.3865330,0.7039779,195,5100000
2022-06-22,0.7038998,0.7080141,0.6744324,0.6789721,188,7800000
2022-06-23,0.6790356,0.7303324,0.6785971,0.7171431,0,7900000
2022-06-24,0.7168190,0.7289592,0.7065934,0.7220748,0,8100000
2022-06-25,0.7218271,0.7314608,0.7126772,0.7309275,0,8200000
2022-06-26,0.7303445,0.7310122,0.2502048,0.2503221,2,3500000
2022-06-27,0.2504272,0.2555211,0.2455584,0.2468270,1,2800000
2022-06-28,0.2467933,0.2517212,0.2406864,0.2413002,1,2800000
2022-06-29,0.2413673,0.2423874,0.2372946,0.2391873,0,2700000
2022-06-30,0.2392589,0.2394985,0.2229643,0.2345011,0,2600000
2022-07-01,0.2355358,0.2444736,0.2267328,0.2291983,0,2600000
2022-07-02,0.2292632,0.2304044,0.2265355,0.2290595,0,2600000
2022-07-03,0.2290505,0.2326647,0.2257457,0.2302024,0,2600000
2022-07-04,0.2302375,0.2411130,0.2280533,0.2409653,0,2600000
2022-07-05,0.2406918,0.2455295,0.2303995,0.2401820,0,2700000
2022-07-06,0.2400730,0.2455453,0.2360565,0.2446581,0,2700000
2022-07-07,0.2447192,0.2586200,0.2415767,0.2565929,0,2800000
2022-07-08,0.2565053,0.2636659,0.2529602,0.2590993,21,2900000
2022-07-09,0.2578283,0.2604373,0.2540822,0.2570127,21,2900000
2022-07-10,0.2569455,0.2569654,0.2462815,0.2482151,0,2800000
2022-07-11,0.2480042,0.2480042,0.2373226,0.2377908,0,2800000
2022-07-12,0.2377435,0.2384623,0.2304048,0.2308399,0,2700000
2022-07-13,0.2307334,0.6729846,0.2298573,0.6729846,7,6800000
2022-07-14,0.6737384,0.6784577,0.2701632,0.2820684,2,5800000
2022-07-15,0.2822080,0.2898248,0.2797254,0.2857456,0,3200000
2022-07-16,0.2856818,0.2951506,0.2813693,0.2907518,0,3200000
2022-07-17,0.2908484,0.5682906,0.2896877,0.5466257,3,5700000
2022-07-18,0.5469439,0.5611044,0.3199415,0.3388627,4,4100000
2022-07-19,0.3375791,0.3574218,0.3267815,0.3532567,0,3800000
2022-07-20,0.3531632,0.3654347,0.3470518,0.3506143,0,4000000
2022-07-21,0.3506173,0.3717236,0.3374090,0.3708015,0,3900000
2022-07-22,0.3706176,0.6193896,0.3668061,0.5940429,1,6500000
2022-07-23,0.5940432,0.6008681,0.5751851,0.5877592,1,6700000
2022-07-24,0.5882296,0.5984880,0.4629601,0.4638677,4,6600000
2022-07-25,0.4637664,0.4644473,0.3971314,0.3971314,1,4800000
2022-07-26,0.3967918,0.3967918,0.3862941,0.3959083,1,4400000
2022-07-27,0.3961320,0.4267983,0.3923959,0.4264097,0,4600000
2022-07-28,0.4268022,0.4483111,0.4227464,0.4435189,0,4900000
2022-07-29,0.4435777,0.4505540,0.4367787,0.4404569,33,5000000
2022-07-30,0.4403919,0.4569130,0.4385756,0.4396437,33,5100000
2022-07-31,0.4396542,0.6135895,0.4387410,0.5943824,0,6000000
2022-08-01,0.5941562,0.5980374,0.5834018,0.5940511,0,6700000
2022-08-02,0.5932664,0.5965103,0.5802516,0.5868827,0,6600000
2022-08-03,0.5871315,0.6006799,0.5801252,0.5820570,0,6700000
2022-08-04,0.5818538,0.5912553,0.4566424,0.4752753,3,5700000
2022-08-05,0.4749936,0.5118260,0.4749518,0.5118260,0,5600000
2022-08-06,0.5121399,0.5131020,0.5054774,0.5054774,0,5800000
2022-08-07,0.5054309,0.5135867,0.5036089,0.5095754,0,5800000
2022-08-08,0.5095908,0.5322269,0.5095908,0.5235908,0,5900000
2022-08-09,0.5237781,0.5255335,0.5050252,0.5092025,0,5800000
2022-08-10,0.5089615,0.5295132,0.5010008,0.5225044,0,5800000
2022-08-11,0.5234632,0.5441350,0.5234632,0.5257850,0,6100000
2022-08-12,0.5259171,0.5358636,0.5201960,0.5355537,0,6000000
2022-08-13,0.5356391,0.5448843,0.5345307,0.5363942,0,6100000
2022-08-14,0.5365359,0.5459686,0.5316220,0.5339741,0,6100000
2022-08-15,0.5336532,0.5506447,0.5236178,0.5299623,0,6000000
2022-08-16,0.5292658,0.5321163,0.5218562,0.5250704,0,6000000
2022-08-17,0.5248037,0.5362533,0.5111173,0.5133127,0,5900000
2022-08-18,0.5134451,0.5183787,0.5102766,0.5106868,0,5800000
2022-08-19,0.5105395,0.5105395,0.4599842,0.4603954,0,5500000
2022-08-20,0.4604348,0.4732076,0.4603882,0.4671520,0,5300000
2022-08-21,0.4666411,0.4790773,0.4641484,0.4736320,0,5300000
2022-08-22,0.4734519,0.4734519,0.4608698,0.4702897,0,5300000
2022-08-23,0.4703398,0.5195691,0.4452749,0.5186094,1,5400000
2022-08-24,0.5184272,0.7406467,0.5109847,0.7268919,26,7700000
2022-08-25,0.7267669,0.7416850,0.7258566,0.7340350,5,8300000
2022-08-26,0.7331124,0.7399005,0.6893779,0.6912251,0,8200000
2022-08-27,0.6914436,0.6962549,0.6769838,0.6818004,0,7800000
2022-08-28,0.6815632,0.6860068,0.6671611,0.6671611,0,7700000
2022-08-29,0.6665632,0.6911847,0.6665632,0.6893212,0,7700000
2022-08-30,0.6892870,0.6978341,0.6663572,0.6730242,0,7800000
2022-08-31,0.6730848,0.6938645,0.6730848,0.6811933,0,7800000
2022-09-01,0.6812114,0.6913730,0.6675261,0.6839611,0,7700000
2022-09-02,0.6840608,0.6897434,0.4062904,0.4093340,32,5700000
2022-09-03,0.4094832,0.4109245,0.4039970,0.4056344,32,4600000
2022-09-04,0.4056344,0.4097880,0.4031032,0.4094458,0,4600000
2022-09-05,0.4097704,0.4101037,0.4034488,0.4062907,0,4600000
2022-09-06,0.4060868,0.4129353,0.3854856,0.3859660,0,4600000
2022-09-07,0.3857760,0.3977346,0.3821239,0.3948040,0,4400000
2022-09-08,0.3950451,0.3984206,0.3918142,0.3966732,0,4500000
2022-09-09,0.3967632,0.4390153,0.3964997,0.4385576,0,4800000
2022-09-10,0.4383189,0.4464195,0.4333587,0.4446998,0,5000000
2022-09-11,0.4443751,0.4464951,0.4382786,0.4464951,0,5000000
2022-09-12,0.4470730,0.4604165,0.4427965,0.4590517,0,5100000
2022-09-13,0.4593048,0.4654252,0.4108145,0.4142678,0,5000000
2022-09-14,0.4142229,0.4197872,0.4056479,0.4148908,0,4700000
2022-09-15,0.4150704,0.4176013,0.4032681,0.4035904,0,4700000
2022-09-16,0.4039190,0.4072891,0.3976994,0.4052867,0,4600000
2022-09-17,0.4055393,0.4157350,0.4054934,0.4127256,0,4600000
2022-09-18,0.4126794,0.4126794,0.3976280,0.3978322,0,4600000
2022-09-19,0.3982075,0.4048940,0.3772640,0.4011534,0,4400000
2022-09-20,0.4008348,0.4019099,0.3858585,0.3874099,0,4500000
2022-09-21,0.3873433,0.4040463,0.3749475,0.3812664,0,4400000
2022-09-22,0.3805492,0.3988423,0.3775249,0.3980318,0,4400000
2022-09-23,0.3978479,0.3990065,0.3816622,0.3954507,0,4400000
2022-09-24,0.3956776,0.3958377,0.3868066,0.3883525,0,4400000
2022-09-25,0.3881064,0.3924837,0.3837901,0.3855821,0,4400000
2022-09-26,0.3856315,0.3949905,0.3838777,0.3944800,0,4400000
2022-09-27,0.3944070,0.4172401,0.3873354,0.3932353,0,4600000
2022-09-28,0.3932353,0.4032217,0.3815565,0.3981230,0,4500000
2022-09-29,0.3982342,0.4016779,0.3882101,0.4013700,0,4500000
2022-09-30,0.4014949,0.4119837,0.3950631,0.3986622,8,4500000
2022-10-01,0.3983948,0.3991893,0.3942702,0.3954302,0,4500000
2022-10-02,0.3954567,0.3970901,0.3888514,0.3906156,0,4500000
